Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4685.1 at 16:41 17/9/2010  Report at 19:06 Friday 17/9/2010. Processed 23:04 Friday 17/9/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Terramin Aust,TZN,0.545,1,0.54,0.575,1453,0.555,0.54,0.56,0.525,1.05,0.515,-,,-,0.50,-,-3.9,-,1.5,2.83,
Territory Uranium,TUC,0.098,0.3,0.095,0.098,1759,0.098,0.095,0.10,0.095,0.205,0.065,-,,-,-,-,-0.91,-,-0.7,-6.67,
Thor Min Plc cdi,THR,0.021,0.5,0.018,0.021,28780,0.022,0.017,0.022,0.013,0.049,0.008,-,,-,-,-,-1.58,-,0.6,40,
  opt mar12,THRO,0.004,-,0.003,-,-,-,-,0.004,0.004,0.004,0.004,-,,-,-,-,-,-,-,-,
Tiaro Coal Ltd,TCM,0.425,-,0.42,0.425,-,-,-,0.425,0.425,0.52,0.16,-,,-,-,-,-1.91,-,-,-,
Trafford Res,TRF,0.525,-1.5,0.525,0.535,919,0.545,0.525,0.55,0.48,1.079,0.169,-,,-,-,-,-3.82,-,4.0,8.25,
  opt jul12,TRFO,0.18,1,0.18,0.195,10,0.18,0.18,0.19,0.145,0.20,0.11,-,,-,-,-,-,-,1.5,9.09,
Traka Res,TKL,0.18,1,0.16,0.175,90,0.18,0.18,0.18,0.15,0.18,0.09,-,,-,-,-,-1.92,-,3.0,20,
Transit Hldgs,TRH,0.18,-1,0.18,0.19,1745,0.185,0.18,0.195,0.18,0.605,0.13,-,,-,-,-,-5.93,-,-0.5,-2.7,
Triausmin Ltd,TRO,0.05,-,0.05,0.059,-,-,-,0.055,0.049,0.17,0.046,-,,-,-,-,-1.82,-,-,-,
Truscott Min Corp,TRM,0.17,3,0.16,0.19,1240,0.17,0.155,0.17,0.125,0.17,0.056,-,,-,-,-,-0.72,-,5.5,47.83,
Union Res Ltd,UCL,0.009,0.1,0.008,0.009,20800,0.009,0.009,0.009,0.007,0.012,0.004,-,,-,-,-,-0.99,-,0.2,28.57,
  opt dec10,UCLO,0.002,-,-,-,-,-,-,0.002,0.002,0.002,0.001,-,,-,-,-,-,-,-,-,
Uramet Min,URM,0.05,0.1,0.05,0.054,270,0.05,0.05,0.054,0.049,0.07,0.04,-,,-,-,-,-2.78,-,-,-,
Uran Ltd,URA,0.017,-0.2,0.017,0.019,1000,0.017,0.017,0.019,0.016,0.089,0.013,-,,-,-,-,-1.99,-,-,-,
  opt jul12,URAOA,0.005,-,0.003,0.005,-,-,-,0.005,0.005,0.045,0.003,-,,-,-,-,-,-,-,-,
US Nickel Ltd,USN,0.14,0.5,0.135,0.145,2965,0.14,0.135,0.145,0.13,0.16,0.023,-,,-,-,-,-0.15,-,-,-,
Venture Min,VMS,0.47,2.5,0.46,0.47,8989,0.47,0.445,0.50,0.44,0.50,0.18,-,,-,-,-,-3,-,5.0,11.9,
Venturex Res,VXR,0.079,-0.1,0.079,0.083,1644,0.08,0.079,0.086,0.079,0.135,0.06,-,,-,-,-,0.91,8.7,-0.6,-7.06,
Victory West Moly,VWM,0.13,-0.5,0.13,0.135,3933,0.13,0.13,0.135,0.12,0.25,0.08,-,,-,-,-,-2.67,-,1.0,8.33,
  opt feb12,VWMOA,0.032,-,0.025,0.032,-,-,-,0.036,0.032,0.075,0.02,-,,-,-,-,-,-,-0.4,-11.11,
Vital Metals Ltd,VML,0.096,-0.9,0.096,0.11,3135,0.11,0.096,0.12,0.096,0.14,0.056,-,,-,-,-,-0.41,-,-1.4,-12.73,
WCP Res Ltd,WCP,0.065,-,0.063,0.066,5260,0.065,0.063,0.067,0.06,0.16,0.046,-,,-,-,-,1.22,5.3,0.5,8.33,
West Wits Min Ltd,WWI,0.058,-0.2,0.045,0.055,2817,0.06,0.058,0.065,0.056,0.14,0.041,-,,-,0.22,-,-0.75,-,0.3,5.45,
Western Areas NL,WSA,5.96,16,5.95,6.00,20518,6.02,5.87,6.02,5.35,6.02,3.52,6,,1.33,0.95,1.01,8,74.5,64.0,12.03,
Western Desert Res,WDR,0.44,1.5,0.42,0.43,1575,0.44,0.41,0.47,0.41,0.849,0.275,-,,-,-,-,-5.3,-,-3.0,-6.38,
  opt nov11,WDRO,0.295,-,0.295,-,-,-,-,0.295,0.295,0.62,0.26,-,,-,-,-,-,-,-,-,
White Cliff Nickel,WCN,0.08,0.5,0.07,0.08,5846,0.08,0.075,0.08,0.073,0.095,0.052,-,,-,-,-,-2.3,-,0.7,9.59,
  opt jun11,WCNO,0.013,0.1,0.008,0.013,2500,0.013,0.011,0.013,0.011,0.029,0.007,-,,-,-,-,-,-,0.1,8.33,
White Energy Co,WEC,3.80,4,3.73,3.81,29146,3.80,3.66,3.83,3.66,3.84,1.955,-,,-,-,-,-14.3,-,6.0,1.6,
Winchester Res,WCR,0.13,-,0.135,0.15,-,-,-,0.13,0.13,0.22,0.13,-,,-,-,-,-1.08,-,-,-,
XState Res,XST,0.185,3.5,0.18,0.185,3628,0.195,0.18,0.195,0.14,0.35,0.038,-,,-,-,-,-1.49,-,3.5,23.33,
  opt jun13,XSTO,0.09,1,0.075,0.09,17299,0.10,0.065,0.10,0.065,0.10,0.02,-,,-,-,-,-,-,6.9,328.6,
YTC Res,YTC,0.245,-0.5,0.23,0.245,3745,0.25,0.235,0.255,0.235,0.34,0.165,-,,-,-,-,-0.81,-,0.5,2.08,
Zambezi Res cdi,ZRL,0.031,0.3,0.03,0.032,176628,0.033,0.028,0.033,0.026,0.065,0.015,-,,-,-,-,-0.49,-,-,-,
Zinc Co Aust,ZNC,0.205,0.5,0.20,0.205,330,0.205,0.20,0.205,0.20,0.24,0.04,-,,-,-,-,-0.9,-,0.5,2.5,
INDUSTRY: Gold,,,,,,,,,,,,,,,,,,,,,,
A'asia Cons Ltd,AAO,0.06,-,0.06,0.075,-,-,-,0.069,0.06,0.109,0.044,-,,-,-,-,-1.28,-,-,-,
  opt apr13,AAOO,0.02,-,0.02,0.027,-,-,-,0.02,0.02,0.02,0.011,-,,-,-,-,-,-,-,-,
A1 Min Ltd,AAM,0.15,-0.5,0.15,0.155,5915,0.155,0.15,0.165,0.135,0.42,0.105,-,,-,-,-,-3.56,-,1.5,11.11,
ABM Res NL,ABU,0.041,0.1,0.041,0.042,543893,0.043,0.04,0.043,0.036,0.053,0.016,-,,-,-,-,-4.09,-,0.3,7.89,
Adelaide Res,ADN,0.185,2,0.185,0.19,3006,0.19,0.165,0.19,0.16,0.395,0.125,-,,-,-,-,-0.63,-,0.5,2.78,
ADX Energy Ltd,ADX,0.09,0.2,0.089,0.09,9010,0.09,0.088,0.098,0.085,0.265,0.081,-,,-,-,-,-0.89,-,-0.6,-6.25,
  opt mar11,ADXO,0.02,-1,0.02,0.03,5250,0.021,0.019,0.04,0.019,0.09,0.014,-,,-,-,-,-,-,0.4,25,
Alamar Res Ltd,ALG,0.20,-,0.20,0.22,840,0.20,0.20,0.215,0.195,0.245,0.15,-,,-,-,-,-1.34,-,-0.5,-2.44,
  opt mar13,ALGO,0.04,-,0.03,0.08,-,-,-,0.04,0.04,0.04,0.03,-,,-,-,-,-,-,-,-,
Alchemy Resource,ALY,0.36,-1,0.36,0.365,545,0.37,0.36,0.39,0.36,1.27,0.33,-,,-,-,-,-3.2,-,-2.0,-5.26,
Alcyone Res Ltd,AYN,0.03,0.3,0.03,0.031,490914,0.032,0.029,0.032,0.022,0.06,0.02,-,,-,-,-,-6.05,-,0.7,30.43,
  opt sep11,AYNOB,-,-,0.001,-,-,-,-,0.021,0.021,0.021,0.021,-,,-,-,-,-,-,-,-,
Alkane Res Ltd,ALK,0.67,2,0.67,0.68,15074,0.685,0.66,0.73,0.605,0.73,0.23,-,,-,-,-,4.8,14.0,3.5,5.51,
Alliance Res,AGS,0.315,-0.5,0.315,0.32,32456,0.33,0.31,0.34,0.31,0.825,0.28,-,,-,-,-,-1.97,-,-,-,
Allied Gold Ltd,ALD,0.46,-3,0.455,0.47,10290,0.47,0.46,0.49,0.43,0.545,0.25,-,,-,0.33,-,1.31,35.1,-,-,
Alloy Res,AYR,0.027,0.2,0.026,0.029,4600,0.027,0.025,0.027,0.022,0.042,0.018,-,,-,-,-,-0.62,-,0.8,42.11,
Altona Min Ltd,AOH,0.16,0.5,0.16,0.165,467,0.165,0.16,0.165,0.155,0.28,0.089,-,,-,-,-,-1.09,-,-0.5,-3.03,
Andean Res Ltd,AND,6.47,8,6.45,6.47,61924,6.47,6.43,6.47,6.21,7.19,2.00,-,,-,-,-,-3.93,-,13.0,2.05,
Anglo Aust,AAR,0.037,0.1,0.037,0.038,33096,0.037,0.035,0.04,0.035,0.066,0.018,-,,-,-,-,-0.14,-,-0.3,-7.5,
Anglogold Ashanti,AGG,9.80,9,9.60,10.00,301,9.80,9.43,9.85,9.43,10.50,7.65,4.08,,-,8.69,0.42,-99.23,-,6.0,0.62,
Apex Min NL,AXM,0.022,-,0.022,0.023,49813,0.023,0.022,0.023,0.02,0.081,0.014,-,,-,-,-,-26.39,-,-,-,
  opt nov12,AXMO,0.005,-,0.005,0.006,2025,0.005,0.005,0.006,0.004,0.025,0.004,-,,-,-,-,-,-,0.1,25,
Aphrodite Gold,AQQ,0.11,-,0.11,0.12,250,0.115,0.11,0.115,0.11,0.175,0.10,-,,-,-,-,-,-,-0.5,-4.35,
  opt dec13,AQQO,0.03,-,0.03,0.05,-,-,-,0.03,0.028,0.035,0.025,-,,-,-,-,-,-,0.3,11.11,
ARC Explore Ltd,ARX,0.018,-,0.018,0.019,7221,0.019,0.018,0.02,0.017,0.065,0.015,-,,-,-,-,7.67,0.2,0.1,5.88,
  opt jun12,ARXO,0.001,-,-,0.005,-,-,-,0.004,0.004,0.016,0.001,-,,-,-,-,-,-,-0.3,-75,
  opt jan11,ARXOA,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.026,0.001,-,,-,-,-,-,-,-,-,
Argonaut Res,ARE,0.12,-0.5,0.115,0.12,3635,0.12,0.12,0.135,0.12,0.16,0.051,-,,-,-,-,0.61,19.7,-,-,
Aruma Res Ltd,AAJ,0.185,1,0.18,0.19,600,0.185,0.18,0.185,0.165,0.19,0.15,-,,-,-,-,-,-,2.0,12.12,
Ashburton Min,ATN,0.016,-0.2,0.016,0.018,9914,0.018,0.015,0.022,0.014,0.099,0.012,-,,-,-,-,-0.83,-,0.2,14.29,
Atlantic Gold NL,ATV,0.055,0.2,0.055,0.056,6432,0.055,0.049,0.055,0.045,0.086,0.034,-,,-,-,-,-0.25,-,0.9,19.57,
  ctg,ATVCD,0.012,-,-,0.03,-,-,-,0.012,0.012,0.03,0.011,-,,-,-,-,-,-,-,-,
  opt jan11,ATVOA,0.01,-,0.002,0.008,-,-,-,0.01,0.01,0.038,0.008,-,,-,-,-,-,-,-,-,
Atticus Resource,ACZ,0.17,-,0.17,0.18,-,-,-,0.17,0.15,0.25,0.12,-,,-,-,-,-0.49,-,2.0,13.33,
  opt sep12,ACZO,0.031,-,0.031,0.04,-,-,-,0.031,0.031,0.09,0.03,-,,-,-,-,-,-,-,-,
Augustus Min,AUJ,0.17,0.5,0.16,0.18,140,0.17,0.17,0.19,0.15,0.47,0.15,-,,-,-,-,-0.66,-,-1.0,-5.56,
Aurora Min Ltd,ARM,0.44,-,0.43,0.45,3270,0.455,0.43,0.46,0.37,1.26,0.305,-,,-,-,-,-5.78,-,6.0,15.79,
Aust Gold Invest,AGV,0.13,1,0.125,0.135,6230,0.13,0.12,0.13,0.10,0.16,0.015,-,,-,-,-,-2.62,-,2.0,18.18,
Aust Oriental,AOM,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.009,0.002,-,,-,-,-,-0.16,-,-,-,
Aviva Corp,AVA,0.10,-1.5,0.098,0.10,10378,0.11,0.10,0.115,0.09,0.16,0.056,-,,-,-,-,-10.74,-,0.5,5.26,
Avoca Res,AVO,3.34,-1,3.33,3.36,24153,3.38,3.32,3.38,3.01,3.45,1.48,-,,-,0.93,-,20.82,16.0,42.0,14.38,
AXG Min Ltd,AXC,0.013,-,0.013,0.015,-,-,-,0.015,0.011,0.029,0.011,-,,-,-,-,-1.39,-,-,-,
Azumah Res,AZM,0.715,7,0.705,0.72,33651,0.715,0.655,0.715,0.585,0.715,0.14,-,,-,-,-,-2.5,-,14.5,25.44,
Barra Res,BAR,0.056,0.1,0.056,0.059,701,0.056,0.056,0.062,0.055,0.165,0.045,-,,-,-,-,-1.89,-,-0.2,-3.45,
  opt dec10,BARO,0.005,-,0.001,0.004,-,-,-,0.005,0.005,0.02,0.001,-,,-,-,-,-,-,-,-,
Bassari Res,BSR,0.24,-2,0.24,0.255,1909,0.255,0.24,0.30,0.24,0.44,0.17,-,,-,-,-,-1.33,-,-4.0,-14.29,
Batavia Min,BTV,0.21,-0.5,0.21,0.225,3624,0.22,0.21,0.265,0.20,0.375,0.093,-,,-,-,-,0.3,70.0,1.5,7.69,
  opt jun12,BTVO,0.10,-2,0.09,0.12,300,0.10,0.10,0.12,0.085,0.21,0.03,-,,-,-,-,-,-,1.5,17.65,
BCD Res NL,BCD,0.155,-,0.15,0.16,9474,0.16,0.155,0.16,0.145,0.18,0.085,-,,-,0.09,-,-0.26,-,1.0,6.9,
Beacon Min,BCN,0.019,-,0.018,0.019,20195,0.019,0.018,0.02,0.018,0.035,0.014,-,,-,-,-,1.96,1.0,-,-,
Beadell Resource,BDR,0.37,-1,0.37,0.375,30352,0.385,0.36,0.405,0.36,0.405,0.081,-,,-,-,-,-2.78,-,1.0,2.78,
Bendigo Min Ltd,BDG,0.225,-0.5,0.22,0.23,87461,0.235,0.22,0.235,0.21,0.285,0.175,0.5,,4.40,0.17,2.22,2.2,10.2,1.0,4.65,
Blackham Res,BLK,0.20,-,0.20,0.235,600,0.205,0.20,0.205,0.20,0.44,0.17,-,,-,-,-,-2.27,-,3.0,17.65,
  opt oct11,BLKO,0.05,-,0.045,0.05,-,-,-,0.053,0.05,0.14,0.04,-,,-,-,-,-,-,-,-,
Blackthorn Res,BTR,0.685,0.5,0.66,0.685,504,0.685,0.665,0.685,0.61,1.025,0.31,-,,-,-,-,-9.47,-,1.5,2.24,
Breakaway Res,BRW,0.05,-,0.046,0.05,10101,0.05,0.049,0.05,0.042,0.136,0.039,-,,-,-,-,-0.5,-,0.3,6.38,
Burey Gold Ltd,BYR,0.12,-0.5,0.12,0.13,18195,0.13,0.12,0.135,0.099,0.135,0.025,-,,-,-,-,-0.57,-,0.5,4.35,
  opt jun11,BYRO,0.065,-0.5,0.065,0.069,17810,0.07,0.065,0.075,0.047,0.075,0.006,-,,-,-,-,-,-,1.0,18.18,
Canyon Res Ltd,CAY,0.41,1.5,0.41,0.43,2450,0.42,0.40,0.42,0.395,0.42,0.25,-,,-,-,-,-,-,-0.5,-1.2,
Carbine Res,CRB,0.37,3,0.37,0.375,2469,0.375,0.35,0.375,0.32,0.385,0.04,-,,-,-,-,0.04,925.0,6.0,19.35,
  opt jul11,CRBO,0.17,-3,0.185,0.20,130,0.17,0.16,0.20,0.16,0.23,0.075,-,,-,-,-,-,-,2.0,13.33,
Carrick Gold Ltd,CRK,0.475,-,0.45,0.50,4650,0.485,0.44,0.55,0.44,1.25,0.32,-,,-,-,-,-0.48,-,-6.5,-12.04,
Castle Min,CDT,0.47,1,0.47,0.49,1562,0.47,0.45,0.475,0.45,0.53,0.10,-,,-,-,-,-2.5,-,3.0,6.82,
Castlemaine,CGT,0.047,0.6,0.047,0.048,284588,0.05,0.043,0.05,0.035,0.064,0.033,-,,-,-,-,-0.58,-,1.0,27.03,
Catalpa Res,CAH,2.07,8.5,2.01,2.07,7509,2.07,1.98,2.08,1.89,2.08,1.176,-,,-,-,-,-3.7,-,16.0,8.38,
  opt oct11,CAHOB,1.00,10,0.89,1.00,9,1.00,1.00,1.00,0.78,1.00,0.051,-,,-,-,-,-,-,22.0,28.21,
Cazaly Res,CAZ,0.46,-1,0.46,0.47,1991,0.47,0.445,0.495,0.445,0.66,0.23,-,,-,-,-,-1.39,-,-3.0,-6.12,
  opt feb11,CAZO,0.235,-,0.235,0.28,-,-,-,0.28,0.235,0.43,0.10,-,,-,-,-,-,-,-4.5,-16.07,
Central West Gold,CWG,0.038,-,0.032,0.042,-,-,-,0.038,0.03,0.062,0.021,-,,-,-,-,-0.47,-,0.8,26.67,
CGA Min Ltd,CGX,2.91,13,2.86,2.94,218,2.91,2.80,2.91,2.36,2.91,1.52,-,,-,-,-,1.86,156.5,48.0,19.75,
Chalice Gold Mines,CHN,0.61,0.5,0.595,0.61,1746,0.62,0.60,0.66,0.56,0.67,0.315,-,,-,-,-,-4.03,-,5.0,8.93,
Chameleon Min NL,CHM,0.023,-,0.022,0.023,29885,0.023,0.021,0.025,0.019,0.036,0.015,-,,-,-,-,0.13,17.7,-,-,
Chrysalis Res,CYS,0.145,-1.5,0.14,0.145,2233,0.15,0.14,0.16,0.14,0.55,0.12,-,,-,-,-,-2.31,-,-1.5,-9.38,
  opt jun13,CYSO,0.042,-,0.045,0.065,-,-,-,0.051,0.042,0.31,0.03,-,,-,-,-,-,-,-0.8,-16,
Citigold Corp Ltd,CTO,0.13,1,0.13,0.135,61589,0.13,0.115,0.13,0.11,0.175,0.08,-,,-,-,-,-0.26,-,1.0,8.33,
Contl Coal Ltd,CCC,0.061,0.2,0.061,0.062,291440,0.062,0.06,0.069,0.059,0.078,0.033,-,,-,-,-,-2.46,-,0.3,5.17,
  opt feb13,CCCO,0.037,0.2,0.036,0.037,30554,0.037,0.034,0.038,0.034,0.04,0.015,-,,-,-,-,-,-,0.4,12.12,
Cortona Res,CRC,0.21,0.5,0.205,0.21,3949,0.22,0.20,0.22,0.195,0.28,0.12,-,,-,-,-,-1.28,-,-,-,
  opt jan12,CRCO,0.082,-,0.083,0.10,-,-,-,0.084,0.078,0.17,0.025,-,,-,-,-,-,-,-0.3,-3.53,
Cougar Metals NL,CGM,0.025,-,0.025,0.026,4831,0.025,0.025,0.027,0.024,0.099,0.015,-,,-,-,-,-1.88,-,-0.2,-7.41,
Coventry Res,CVY,0.255,1.5,0.245,0.255,4950,0.255,0.25,0.265,0.24,0.40,0.012,-,,-,-,-,-1.28,-,-2.0,-7.27,
Crescent Gold,CRE,0.16,0.5,0.155,0.16,3599,0.16,0.15,0.16,0.145,0.29,0.105,-,,-,-,-,-6.24,-,0.5,3.23,
Crusader Res,CAS,0.49,-1,0.48,0.49,1059,0.50,0.49,0.50,0.46,0.545,0.15,-,,-,-,-,-2.51,-,2.5,5.38,
Cullen Res,CUL,0.047,-0.3,0.047,0.048,8156,0.05,0.047,0.051,0.045,0.071,0.034,-,,-,-,-,-0.94,-,-0.4,-7.84,
D'aguilar Gold,DGR,0.079,0.2,0.076,0.079,200,0.079,0.079,0.079,0.064,0.089,0.035,-,,-,-,-,2.11,3.7,1.7,27.42,
Dampier Gold Ltd,DAU,0.605,0.5,0.605,0.64,2500,0.64,0.59,0.64,0.55,0.64,0.50,-,,-,-,-,-,-,5.5,10,
Dart Min NL,DTM,0.105,0.5,0.105,0.11,1214,0.105,0.10,0.105,0.10,0.21,0.06,-,,-,-,-,-1.8,-,-0.5,-4.55,
De Grey Min,DEG,0.042,-0.1,0.041,0.042,1500,0.042,0.042,0.054,0.04,0.064,0.02,-,,-,-,-,-0.3,-,-1.2,-22.22,
Dominion Min,DOM,2.52,-10,2.51,2.64,4747,2.68,2.52,2.68,2.40,4.25,1.86,6,,0.45,1.02,2.38,2.69,93.7,-8.0,-3.08,
Doray Min Ltd,DRM,0.82,-,0.82,0.83,4864,0.85,0.815,0.85,0.76,1.10,0.15,-,,-,-,-,-,-,2.0,2.5,
Dragon Min Ltd,DRA,0.145,1,0.14,0.145,78184,0.15,0.135,0.15,0.125,0.15,0.067,-,,-,0.01,-,2.47,5.9,1.0,7.41,
Dragon Mountain Gold,DMG,0.25,-0.5,0.245,0.25,405,0.25,0.245,0.255,0.245,0.275,0.115,-,,-,-,-,-3.47,-,-0.5,-1.96,
Drummond Gold Ltd,DGO,0.07,-,0.07,0.075,500,0.07,0.07,0.077,0.07,0.085,0.037,-,,-,-,-,-2.53,-,-0.5,-6.67,
Dynasty Metals,DMA,0.155,-,0.15,0.155,-,-,-,0.165,0.15,0.40,0.13,-,,-,-,-,-6.92,-,-0.5,-3.13,
East Africa Res,EAF,0.15,-,0.155,0.165,-,-,-,0.17,0.15,0.70,0.10,-,,-,-,-,-0.14,-,-,-,
Echo Res,EAR,0.04,-0.5,0.04,0.09,200,0.045,0.04,0.045,0.04,0.09,0.036,-,,-,-,-,-1.75,-,-0.5,-11.11,
Eldorado Gold cdi,EAU,21.03,-1,20.30,21.35,996,21.24,20.90,21.36,20.37,22.30,12.86,4.95,,4.98,-,0.24,24.64,85.3,49.0,2.39,
Eldore Min,EDM,0.015,0.1,0.014,0.015,57000,0.017,0.015,0.017,0.01,0.033,0.007,-,,-,-,-,-0.43,-,0.5,50,
  opt dec12,EDMOA,0.004,0.1,0.003,0.005,10700,0.004,0.004,0.004,0.003,0.01,0.003,-,,-,-,-,-,-,0.1,33.33,
Eleckra Mines,EKM,0.115,1,0.11,0.115,25446,0.115,0.11,0.115,0.10,0.21,0.062,-,,-,-,-,-1.58,-,0.5,4.55,
  opt jun11,EKMO,0.046,-,0.045,0.055,2000,0.05,0.046,0.05,0.041,0.12,0.025,-,,-,-,-,-,-,-0.3,-6.12,
Emmerson Res,ERM,0.19,2,0.16,0.19,5136,0.195,0.17,0.195,0.155,0.435,0.11,-,,-,-,-,-1.15,-,4.0,26.67,
Enterprise Metals,ENT,0.20,0.5,0.195,0.20,200,0.20,0.20,0.215,0.195,0.65,0.13,-,,-,-,-,-0.95,-,-1.5,-6.98,
  opt jun12,ENTO,0.072,-,0.072,0.089,-,-,-,0.072,0.072,0.37,0.03,-,,-,-,-,-,-,-,-,
Envirogold Ltd,EVG,0.075,0.1,0.073,0.075,6550,0.075,0.073,0.08,0.073,0.11,0.039,-,,-,-,-,0.4,18.8,0.2,2.74,
  opt dec11,EVGO,0.008,0.1,0.008,0.011,250,0.008,0.008,0.009,0.007,0.025,0.004,-,,-,-,-,-,-,-0.1,-11.11,
Eromanga Hydro,ERH,0.085,0.7,0.079,0.085,1385,0.085,0.079,0.085,0.07,0.225,0.049,-,,-,-,-,-4.71,-,1.5,21.43,
  opt jul12,ERHOA,0.023,-,0.02,-,-,-,-,0.023,0.023,0.10,0.022,-,,-,-,-,-,-,-,-,
ETFS Metals etfs gold,GOLD,132.05,-17,131.94,132.10,294,133.00,131.76,133.00,130.01,150.00,110.77,-,,-,-,-,63.17,209.0,31.0,0.24,
Eurogold Ltd,EUG,0.24,1,0.23,0.24,753,0.24,0.23,0.24,0.18,0.35,0.17,-,,-,0.25,-,-2.5,-,6.0,33.33,
Excalibur Min,EXM,0.004,-,0.003,0.004,1400,0.004,0.004,0.004,0.003,0.024,0.003,-,,-,-,-,-0.39,-,0.1,33.33,
  opt dec12,EXMOA,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Falcon Min Ltd,FCN,0.15,0.5,0.15,0.155,1474,0.15,0.15,0.155,0.145,0.35,0.11,-,,-,-,-,-0.66,-,-0.5,-3.23,
FE Ltd,FEL,0.115,-,0.115,0.125,-,-,-,0.115,0.11,0.19,0.07,-,,-,-,-,-2.47,-,0.5,4.55,
Firestone Energy,FSE,0.022,-,0.022,0.025,9881,0.025,0.022,0.025,0.02,0.05,0.013,-,,-,-,-,-0.17,-,-,-,
Focus Min Ltd,FML,0.056,0.2,0.056,0.057,433506,0.057,0.056,0.057,0.048,0.081,0.035,-,,-,-,-,0.39,14.4,0.5,9.8,
Frontier Res,FNT,0.061,0.1,0.061,0.066,500,0.061,0.061,0.061,0.058,0.105,0.022,-,,-,-,-,-0.85,-,0.1,1.67,
  opt dec10,FNTO,0.014,-,0.014,0.02,-,-,-,0.02,0.014,0.055,0.009,-,,-,-,-,-,-,-0.6,-30,
Gascoyne Res Ltd,GCY,0.083,-0.4,0.083,0.092,462,0.087,0.083,0.094,0.083,0.19,0.078,-,,-,-,-,-4.27,-,-,-,
Gateway Min,GML,0.039,0.3,0.039,0.06,220,0.039,0.039,0.039,0.036,0.10,0.035,-,,-,-,-,-0.81,-,0.3,8.33,
GBM Rsources Ltd,GBZ,0.07,-,0.069,0.07,1584,0.07,0.068,0.07,0.065,0.315,0.046,-,,-,-,-,-1.84,-,0.5,7.69,
  opt jun13,GBZOA,0.019,-,0.012,0.019,-,-,-,0.019,0.019,0.019,0.019,-,,-,-,-,-,-,-,-,
Gippsland Ltd,GIP,0.054,-,0.046,0.052,-,-,-,0.055,0.05,0.091,0.027,-,,-,-,-,-0.66,-,0.4,8,
Gleneagle Gold,GLN,0.02,-0.1,0.019,0.02,1932,0.021,0.02,0.021,0.018,0.044,0.012,-,,-,-,-,-2,-,0.3,17.65,
Global Gold Hld,GGH,0.05,-,0.021,0.077,1100,0.05,0.05,0.05,0.05,0.077,0.04,-,,-,0.05,-,0.46,10.9,-,-,
GME Res Ltd,GME,0.09,-,0.088,0.09,249,0.091,0.09,0.091,0.088,0.124,0.048,-,,-,-,-,-0.15,-,-,-,
Gold Anomaly Ltd,GOA,0.026,-,0.025,0.026,22494,0.026,0.025,0.03,0.021,0.077,0.019,-,,-,-,-,-,-,0.5,23.81,
  opt jun12,GOAOA,0.02,-,0.013,0.019,-,-,-,0.02,0.015,0.035,0.008,-,,-,-,-,-,-,0.5,33.33,
Gold One Int Ltd,GDO,0.28,-,0.28,0.29,7231,0.285,0.275,0.295,0.275,0.375,0.205,-,,-,0.09,-,1.24,22.6,-0.5,-1.75,
  opt oct12,GDOO,0.083,-,0.072,0.083,358,0.083,0.083,0.083,0.083,0.14,0.06,-,,-,-,-,-,-,-,-,
Golden Cross,GCR,0.016,0.1,0.016,0.017,1033,0.016,0.016,0.016,0.014,0.032,0.012,-,,-,-,-,-0.46,-,-,-,
  opt mar11,GCRO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Golden Deeps,GED,0.08,-,0.075,0.085,-,-,-,0.08,0.075,0.08,0.05,-,,-,-,-,-1.2,-,0.5,6.67,
Golden Rim Res,GMR,0.165,-,0.165,0.17,19729,0.175,0.16,0.185,0.15,0.255,0.08,-,,-,-,-,-1.22,-,1.5,10,
Golden State Res,GDN,0.032,-0.2,0.032,0.033,17502,0.033,0.032,0.037,0.032,0.08,0.022,-,,-,-,-,-1.27,-,-,-,
  opt nov10,GDNOA,0.001,-,0.001,0.002,20000,0.001,0.001,0.003,0.001,0.012,0.001,-,,-,-,-,-,-,-0.1,-50,
Golden West Res,GWR,0.86,1,0.835,0.87,516,0.87,0.85,0.895,0.83,1.07,0.31,-,,-,-,-,-8.61,-,-2.0,-2.27,
  opt dec10,GWROA,0.03,-,0.03,0.04,-,-,-,0.03,0.03,0.07,0.015,-,,-,-,-,-,-,-,-,
Goldsearch Ltd,GSE,0.021,-0.2,0.021,0.023,4497,0.023,0.021,0.023,0.021,0.081,0.018,-,,-,-,-,0.24,8.8,-,-,
Gondwana Res,GDA,0.008,-0.1,0.008,0.009,11000,0.009,0.008,0.009,0.008,0.097,0.007,-,,-,-,-,-0.4,-,-,-,
