Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4404.1 at 16:38 27/8/2010  Report at 19:06 Friday 27/8/2010. Processed 11:35 Saturday 28/8/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Traka Res,TKL,0.14,-,0.105,0.14,-,-,-,0.14,0.14,0.184,0.081,-,,-,-,-,-1.92,-,-,-,
Transit Hldgs,TRH,0.15,1,0.14,0.15,462,0.15,0.14,0.155,0.14,0.605,0.13,-,,-,-,-,-5.83,-,-1.0,-6.25,
Triausmin Ltd,TRO,0.05,-,0.05,0.054,1000,0.05,0.05,0.05,0.048,0.17,0.046,-,,-,-,-,-1.82,-,0.2,4.17,
Truscott Min Corp,TRM,0.082,-0.3,0.082,0.09,100,0.082,0.082,0.095,0.082,0.14,0.056,-,,-,-,-,-0.72,-,-1.3,-13.68,
Union Res Ltd,UCL,0.009,0.1,0.007,0.009,1350,0.009,0.008,0.01,0.007,0.012,0.004,-,,-,-,-,-0.99,-,0.1,12.5,
  opt dec10,UCLO,0.002,-,-,-,-,-,-,0.002,0.002,0.002,0.001,-,,-,-,-,-,-,-,-,
Uramet Min,URM,0.052,-0.3,0.05,0.052,192,0.052,0.052,0.055,0.05,0.07,0.04,-,,-,-,-,-0.75,-,-0.3,-5.45,
Uran Ltd,URA,0.017,0.3,0.017,0.019,8260,0.018,0.015,0.018,0.014,0.089,0.013,-,,-,-,-,-1.99,-,-,-,
  opt jul12,URAOA,0.004,-,0.004,0.006,-,-,-,0.004,0.004,0.045,0.003,-,,-,-,-,-,-,-,-,
US Nickel Ltd,USN,0.13,0.5,0.125,0.13,36678,0.135,0.125,0.135,0.12,0.16,0.016,-,,-,-,-,-0.15,-,0.5,4,
Venture Min,VMS,0.37,-1.5,0.37,0.38,3657,0.385,0.37,0.435,0.37,0.50,0.18,-,,-,-,-,-3,-,-2.5,-6.33,
Venturex Res,VXR,0.08,0.2,0.08,0.083,314,0.08,0.08,0.09,0.078,0.135,0.06,-,,-,-,-,0.91,8.8,-0.5,-5.88,
Victory West Moly,VWM,0.15,2,0.135,0.15,6295,0.15,0.13,0.15,0.12,0.25,0.08,-,,-,-,-,-2.67,-,2.5,20,
  opt feb12,VWMOA,0.03,0.7,0.021,0.03,300,0.03,0.03,0.03,0.023,0.075,0.02,-,,-,-,-,-,-,0.3,11.11,
Vital Metals Ltd,VML,0.087,0.2,0.085,0.087,803,0.087,0.085,0.088,0.085,0.14,0.056,-,,-,-,-,-0.41,-,-0.1,-1.14,
WCP Res Ltd,WCP,0.06,-,0.061,0.067,-,-,-,0.07,0.056,0.16,0.041,-,,-,-,-,1.22,4.9,-1.0,-14.29,
West Wits Min Ltd,WWI,0.044,-,0.042,0.048,-,-,-,0.044,0.044,0.145,0.041,-,,-,0.22,-,-0.75,-,0.3,7.32,
Western Areas NL,WSA,5.20,10,5.18,5.22,10794,5.23,5.05,5.23,4.80,5.83,3.52,6,,1.33,0.95,1.15,8,65.0,27.0,5.48,
Western Desert Res,WDR,0.405,-0.5,0.405,0.41,2726,0.42,0.405,0.45,0.39,0.849,0.179,-,,-,-,-,-5.3,-,-4.0,-8.99,
  opt nov11,WDRO,0.31,-,0.20,-,-,-,-,0.31,0.31,0.62,0.032,-,,-,-,-,-,-,-,-,
White Cliff Nickel,WCN,0.068,-,0.07,0.074,-,-,-,0.068,0.054,0.095,0.052,-,,-,-,-,-0.93,-,1.4,25.93,
  opt jun11,WCNO,0.01,-,-,0.01,-,-,-,0.01,0.01,0.029,0.007,-,,-,-,-,-,-,-,-,
White Energy Co,WEC,3.40,-,3.40,3.42,7085,3.42,3.36,3.44,3.29,3.84,1.955,-,,-,-,-,-14.79,-,1.0,0.29,
Winchester Res,WCR,0.17,-,0.13,0.17,-,-,-,0.17,0.17,0.22,0.13,-,,-,-,-,-1.08,-,-2.5,-12.82,
Wolf Min,WLF,0.345,-1.5,0.345,0.36,400,0.345,0.345,0.36,0.345,0.53,0.29,-,,-,-,-,-2.35,-,0.5,1.47,
XState Res,XST,0.14,-5.5,0.10,0.14,633,0.15,0.14,0.195,0.14,0.35,0.037,-,,-,0.05,-,-0.68,-,-1.0,-6.67,
  opt jun13,XSTO,0.02,-,0.021,0.078,-,-,-,0.02,0.02,0.08,0.02,-,,-,-,-,-,-,-,-,
YTC Res,YTC,0.23,2,0.225,0.23,4782,0.235,0.21,0.235,0.175,0.35,0.165,-,,-,-,-,-3,-,3.0,15,
Zambezi Res cdi,ZRL,0.029,-,0.028,0.029,45642,0.029,0.026,0.03,0.024,0.065,0.015,-,,-,-,-,-0.49,-,-0.1,-3.33,
Zinc Co Aust,ZNC,0.205,0.5,0.205,0.21,650,0.205,0.20,0.21,0.20,0.24,0.035,-,,-,-,-,-0.9,-,-0.5,-2.38,
INDUSTRY: Gold,,,,,,,,,,,,,,,,,,,,,,
A'asia Cons Ltd,AAO,0.052,-,0.055,0.08,-,-,-,0.052,0.052,0.109,0.044,-,,-,-,-,-1.28,-,-,-,
  opt apr13,AAOO,0.016,-,0.011,-,-,-,-,0.016,0.016,0.02,0.012,-,,-,-,-,-,-,-,-,
A1 Min Ltd,AAM,0.145,-0.5,0.145,0.15,5918,0.145,0.14,0.155,0.135,0.42,0.105,-,,-,-,-,-3.56,-,-0.5,-3.33,
ABM Res NL,ABU,0.029,0.1,0.028,0.029,34000,0.029,0.027,0.029,0.027,0.07,0.016,-,,-,-,-,-4.09,-,0.1,3.57,
Adelaide Res,ADN,0.155,-,0.155,0.16,5,0.155,0.155,0.17,0.15,0.395,0.11,-,,-,-,-,-0.56,-,-0.5,-3.13,
ADX Energy Ltd,ADX,0.125,-2.5,0.12,0.13,228974,0.135,0.11,0.16,0.105,0.265,0.081,-,,-,-,-,-0.89,-,0.5,4.17,
  opt mar11,ADXO,0.021,-3.9,0.021,0.045,1277,0.03,0.02,0.06,0.02,0.09,0.02,-,,-,-,-,-,-,-1.3,-38.24,
Alamar Res Ltd,ALG,0.19,-,0.19,0.215,240,0.19,0.19,0.19,0.19,0.245,0.15,-,,-,-,-,-1.34,-,-,-,
  opt mar13,ALGO,0.04,-,0.028,0.08,-,-,-,0.04,0.03,0.04,0.03,-,,-,-,-,-,-,1.0,33.33,
Alchemy Resource,ALY,0.355,-,0.34,0.36,2435,0.355,0.34,0.39,0.33,1.27,0.205,-,,-,-,-,-3.2,-,-4.0,-10.13,
Alcyone Res Ltd,AYN,0.023,-0.1,0.023,0.024,30569,0.024,0.023,0.024,0.02,0.06,0.02,-,,-,-,-,-6.05,-,0.2,9.52,
  opt sep11,AYNOB,-,-,0.001,-,-,-,-,0.021,0.021,0.021,0.021,-,,-,-,-,-,-,-,-,
Alkane Res Ltd,ALK,0.455,0.5,0.45,0.46,6692,0.465,0.445,0.505,0.425,0.54,0.23,-,,-,-,-,0.93,48.9,-4.5,-9,
Alliance Res,AGS,0.33,1,0.31,0.33,1651,0.33,0.31,0.35,0.31,0.865,0.28,-,,-,-,-,-1.97,-,-0.5,-1.49,
Allied Gold Ltd,ALD,0.375,0.5,0.37,0.375,4145,0.375,0.37,0.375,0.355,0.545,0.25,-,,-,0.26,-,-3.42,-,1.5,4.17,
Alloy Res,AYR,0.018,-0.2,0.018,0.025,1100,0.02,0.018,0.02,0.018,0.042,0.018,-,,-,-,-,-0.62,-,-0.3,-14.29,
Altona Min Ltd,AOH,0.14,0.5,0.125,0.14,3888,0.14,0.135,0.145,0.125,0.29,0.089,-,,-,-,-,-1.09,-,0.5,3.7,
Andean Res Ltd,AND,4.51,3,4.48,4.52,2413,4.53,4.48,4.53,4.21,4.53,2.00,-,,-,-,-,-4.64,-,18.0,4.16,
Anglo Aust,AAR,0.034,-0.1,0.033,0.035,3181,0.035,0.034,0.04,0.033,0.066,0.018,-,,-,-,-,-0.14,-,-0.6,-15,
Anglogold Ashanti,AGG,9.49,-30,9.05,9.70,4,9.58,9.49,9.85,9.49,10.50,7.65,3.87,,-,8.69,0.41,-99.23,-,-36.0,-3.65,
Apex Min NL,AXM,0.021,-,0.02,0.021,19880,0.021,0.02,0.022,0.018,0.093,0.014,-,,-,-,-,-26.39,-,0.2,10.53,
  opt nov12,AXMO,0.004,-,0.004,0.005,1313,0.004,0.004,0.004,0.004,0.025,0.004,-,,-,-,-,-,-,-,-,
Aphrodite Gold,AQQ,0.115,-,0.115,0.125,2000,0.115,0.115,0.12,0.115,0.175,0.115,-,,-,-,-,-,-,-0.5,-4.17,
  opt dec13,AQQO,0.029,-,0.029,0.034,2500,0.029,0.029,0.03,0.029,0.035,0.025,-,,-,-,-,-,-,-0.1,-3.33,
ARC Explore Ltd,ARX,0.02,-,0.019,0.02,-,-,-,0.02,0.018,0.065,0.015,-,,-,-,-,8.42,0.2,0.1,5.26,
  opt jun12,ARXO,0.001,-,0.001,0.005,-,-,-,0.004,0.004,0.016,0.001,-,,-,-,-,-,-,-0.3,-75,
  opt jan11,ARXOA,0.002,-,0.001,0.002,5000,0.002,0.002,0.002,0.002,0.026,0.002,-,,-,-,-,-,-,-,-,
Argonaut Res,ARE,0.065,-0.1,0.065,0.068,10000,0.065,0.065,0.07,0.065,0.105,0.051,-,,-,-,-,0.61,10.7,-0.5,-7.14,
Aruma Res Ltd,AAJ,0.155,-,0.16,0.175,-,-,-,0.165,0.155,0.19,0.15,-,,-,-,-,-,-,-,-,
Ashburton Min,ATN,0.013,-,0.012,0.013,6180,0.013,0.012,0.013,0.012,0.099,0.01,-,,-,-,-,-0.83,-,-,-,
Atlantic Gold NL,ATV,0.036,-,0.036,0.037,74,0.036,0.036,0.036,0.035,0.10,0.034,-,,-,-,-,-0.25,-,-,-,
  ctg,ATVCD,0.012,-,-,0.03,-,-,-,0.012,0.012,0.03,0.011,-,,-,-,-,-,-,-,-,
  opt jan11,ATVOA,0.01,-,0.002,0.01,-,-,-,0.01,0.01,0.045,0.008,-,,-,-,-,-,-,-,-,
Atticus Resource,ACZ,0.15,-,0.12,0.18,-,-,-,0.15,0.15,0.26,0.12,-,,-,-,-,-0.49,-,-,-,
  opt sep12,ACZO,0.031,-,0.031,0.049,-,-,-,0.031,0.031,0.09,0.03,-,,-,-,-,-,-,-,-,
Augustus Min,AUJ,0.19,-2.5,0.185,0.20,511,0.20,0.19,0.215,0.19,0.47,0.15,-,,-,-,-,-0.66,-,-1.0,-5,
Aurora Min Ltd,ARM,0.325,0.5,0.32,0.33,4400,0.33,0.315,0.365,0.305,1.26,0.27,-,,-,-,-,-5.78,-,-4.5,-12.16,
Aust Gold Invest,AGV,0.095,-,0.095,0.12,-,-,-,0.098,0.091,0.16,0.015,-,,-,-,-,-2.62,-,-1.0,-9.52,
Aust Oriental,AOM,0.002,-,0.002,0.003,180,0.002,0.002,0.002,0.002,0.009,0.002,-,,-,-,-,-0.07,-,-0.1,-33.33,
Aviva Corp,AVA,0.098,0.2,0.094,0.098,410,0.098,0.098,0.098,0.094,0.16,0.056,-,,-,-,-,-10.74,-,0.3,3.16,
Avoca Res,AVO,2.93,-7,2.92,2.97,7599,3.02,2.92,3.07,2.92,3.10,1.48,-,,-,0.79,-,12.49,23.5,-9.0,-2.98,
AXG Min Ltd,AXC,0.015,-,0.014,0.029,-,-,-,0.015,0.015,0.029,0.012,-,,-,-,-,-1.39,-,-,-,
Azumah Res,AZM,0.495,-1.5,0.49,0.50,16146,0.52,0.48,0.525,0.455,0.53,0.105,-,,-,-,-,-2.5,-,-1.5,-2.94,
Barra Res,BAR,0.054,-0.3,0.054,0.057,475,0.057,0.054,0.057,0.053,0.165,0.045,-,,-,-,-,-1.89,-,-0.6,-10,
  opt dec10,BARO,0.005,-,0.001,0.007,-,-,-,0.005,0.005,0.02,0.001,-,,-,-,-,-,-,-,-,
Bassari Res,BSR,0.20,2,0.20,0.21,7542,0.20,0.18,0.20,0.175,0.44,0.138,-,,-,-,-,-1.33,-,2.5,14.29,
Batavia Min,BTV,0.18,-,0.175,0.18,1254,0.185,0.18,0.19,0.175,0.375,0.093,-,,-,-,-,0.3,60.0,-,-,
  opt jun12,BTVO,0.085,-,0.08,0.14,-,-,-,0.085,0.08,0.21,0.03,-,,-,-,-,-,-,0.5,6.25,
BCD Res NL,BCD,0.13,0.5,0.125,0.13,12245,0.13,0.125,0.13,0.115,0.18,0.085,-,,-,0.09,-,3.05,4.3,1.0,8.33,
Beacon Min,BCN,0.014,-0.1,0.014,0.015,2000,0.014,0.014,0.015,0.014,0.035,0.014,-,,-,-,-,1.96,0.7,-0.1,-6.67,
Beadell Resource,BDR,0.27,-,0.27,0.275,5777,0.27,0.265,0.28,0.26,0.40,0.081,-,,-,-,-,-2.78,-,0.5,1.89,
Bendigo Min Ltd,BDG,0.19,-,0.185,0.19,13038,0.19,0.185,0.19,0.175,0.295,0.175,0.5,,6.40,0.15,2.63,3.2,5.9,0.5,2.7,
Blackham Res,BLK,0.21,-,0.21,0.235,100,0.21,0.21,0.215,0.21,0.44,0.197,-,,-,-,-,-2.27,-,-0.5,-2.33,
  opt oct11,BLKO,0.05,-,0.05,0.06,-,-,-,0.055,0.05,0.14,0.04,-,,-,-,-,-,-,-0.5,-9.09,
Blackthorn Res,BTR,0.625,-,0.625,0.635,878,0.63,0.62,0.69,0.62,1.025,0.26,-,,-,-,-,-9.47,-,-0.5,-0.79,
Breakaway Res,BRW,0.042,-,0.041,0.044,-,-,-,0.045,0.042,0.136,0.04,-,,-,-,-,-0.5,-,-0.3,-6.67,
Burey Gold Ltd,BYR,0.074,0.2,0.074,0.077,3000,0.074,0.074,0.08,0.072,0.084,0.025,-,,-,-,-,-0.57,-,-0.2,-2.63,
  opt jun11,BYRO,0.029,-,0.026,0.03,-,-,-,0.031,0.026,0.031,0.006,-,,-,-,-,-,-,0.3,11.54,
Canyon Res Ltd,CAY,0.28,-1,0.28,0.30,500,0.28,0.28,0.29,0.28,0.32,0.25,-,,-,-,-,-,-,-1.0,-3.45,
Carbine Res,CRB,0.295,-,0.285,0.295,136,0.295,0.295,0.31,0.28,0.385,0.035,-,,-,-,-,0.04,737.5,-1.5,-4.84,
  opt jul11,CRBO,0.15,0.5,0.15,0.16,997,0.15,0.15,0.16,0.145,0.23,0.075,-,,-,-,-,-,-,-1.0,-6.25,
Carrick Gold Ltd,CRK,0.355,-1,0.355,0.365,90,0.355,0.355,0.375,0.355,1.25,0.34,-,,-,-,-,-0.48,-,1.5,4.41,
Castle Min,CDT,0.41,-0.5,0.41,0.42,966,0.415,0.41,0.425,0.39,0.53,0.10,-,,-,-,-,-2.5,-,-2.0,-4.65,
Castlemaine,CGT,0.037,-0.2,0.036,0.039,3942,0.039,0.037,0.039,0.034,0.064,0.033,-,,-,-,-,-0.58,-,-,-,
Catalpa Res,CAH,1.60,-2,1.60,1.625,2231,1.625,1.60,1.625,1.55,1.957,1.176,-,,-,-,-,-3.7,-,-1.5,-0.93,
  opt oct11,CAHOB,0.60,-,0.54,0.60,46,0.60,0.60,0.63,0.60,0.77,0.042,-,,-,-,-,-,-,-3.0,-4.76,
Cazaly Res,CAZ,0.44,-2.5,0.44,0.45,1998,0.465,0.43,0.53,0.43,0.66,0.23,-,,-,-,-,-1.39,-,-8.0,-15.38,
  opt feb11,CAZO,0.26,-6,0.26,0.34,42,0.26,0.26,0.34,0.26,0.43,0.10,-,,-,-,-,-,-,-8.0,-23.53,
Central West Gold,CWG,0.037,-,0.025,0.03,1,0.037,0.037,0.037,0.037,0.062,0.03,-,,-,-,-,-0.47,-,-,-,
CGA Min Ltd,CGX,2.23,9,2.13,2.30,298,2.23,2.18,2.23,2.14,2.61,1.52,-,,-,-,-,1.86,119.9,8.0,3.72,
Chalice Gold Mines,CHN,0.47,-,0.47,0.48,504,0.48,0.47,0.50,0.46,0.67,0.291,-,,-,-,-,-4.03,-,-0.5,-1.05,
Chameleon Min NL,CHM,0.023,-,-,-,-,-,-,0.023,0.023,0.036,0.015,-,,-,-,-,0.13,17.7,-,-,
Chrysalis Res,CYS,0.21,-,-,-,-,-,-,0.27,0.20,0.55,0.12,-,,-,-,-,-2.31,-,-5.0,-19.23,
  opt jun13,CYSO,0.145,-,-,-,-,-,-,0.145,0.145,0.31,0.033,-,,-,-,-,-,-,-,-,
Citigold Corp Ltd,CTO,0.11,-,0.105,0.11,3615,0.11,0.105,0.11,0.10,0.19,0.08,-,,-,-,-,-0.26,-,-,-,
Coalspur Mines,CPL,0.73,1.5,0.73,0.74,1201,0.74,0.725,0.76,0.70,0.995,0.205,-,,-,-,-,-2.98,-,-,-,
  opt jun11,CPLO,0.62,-2.5,0.62,0.68,55,0.65,0.62,0.665,0.62,0.87,0.135,-,,-,-,-,-,-,-2.5,-3.88,
Contl Coal Ltd,CCC,0.058,0.1,0.057,0.058,93439,0.059,0.057,0.063,0.057,0.078,0.033,-,,-,0.04,-,-2.34,-,-0.3,-4.92,
  opt feb13,CCCO,0.033,0.1,0.032,0.034,25150,0.034,0.033,0.035,0.031,0.04,0.015,-,,-,-,-,-,-,-,-,
Cortona Res,CRC,0.165,-,0.16,0.17,850,0.17,0.165,0.175,0.16,0.28,0.12,-,,-,-,-,-1.28,-,-0.5,-2.94,
  opt jan12,CRCO,0.066,-,0.066,0.075,-,-,-,0.075,0.066,0.17,0.025,-,,-,-,-,-,-,-0.9,-12,
Cougar Metals NL,CGM,0.02,-0.3,0.02,0.022,7200,0.021,0.02,0.023,0.02,0.099,0.015,-,,-,-,-,-1.88,-,-0.3,-13.04,
Coventry Res,CVY,0.205,-0.5,0.21,0.215,56,0.205,0.205,0.235,0.205,0.40,0.012,-,,-,-,-,-1.28,-,-1.5,-6.82,
Crescent Gold,CRE,0.125,0.5,0.12,0.13,120,0.125,0.125,0.13,0.12,0.29,0.105,-,,-,-,-,-6.24,-,0.5,4.17,
Crusader Res,CAS,0.49,1,0.48,0.50,283,0.50,0.49,0.53,0.48,0.545,0.15,-,,-,-,-,-2.51,-,-3.0,-5.77,
Cullen Res,CUL,0.05,-0.5,0.051,0.054,1200,0.05,0.05,0.06,0.05,0.084,0.034,-,,-,-,-,-0.94,-,-0.6,-10.71,
D'aguilar Gold,DGR,0.053,0.3,0.053,0.056,1871,0.053,0.053,0.058,0.05,0.089,0.035,-,,-,-,-,2.11,2.5,-0.7,-11.67,
Dart Min NL,DTM,0.099,-0.1,0.095,0.099,53,0.099,0.099,0.10,0.095,0.21,0.06,-,,-,-,-,-1.8,-,0.3,3.13,
De Grey Min,DEG,0.051,-,0.049,0.05,-,-,-,0.056,0.051,0.067,0.02,-,,-,-,-,-0.36,-,-0.6,-10.53,
Dominion Min,DOM,2.10,-2,2.10,2.12,804,2.12,2.05,2.12,2.02,4.60,1.86,10,,2.01,1.03,4.76,20.08,10.5,4.0,1.94,
Doray Min Ltd,DRM,0.66,-,0.655,0.66,594,0.67,0.63,0.68,0.63,1.10,0.15,-,,-,-,-,-,-,-2.5,-3.65,
Dragon Min Ltd,DRA,0.105,0.5,0.10,0.105,13687,0.105,0.10,0.105,0.10,0.125,0.057,-,,-,0.06,-,-1.08,-,0.5,5,
Dragon Mountain Gold,DMG,0.25,-1,0.24,0.25,5383,0.265,0.25,0.265,0.205,0.275,0.115,-,,-,-,-,-3.47,-,2.0,8.7,
Drummond Gold Ltd,DGO,0.067,-,0.067,0.071,367,0.067,0.067,0.075,0.066,0.085,0.037,-,,-,-,-,-2.53,-,-0.8,-10.67,
Dynasty Metals,DMA,0.16,-1,0.16,0.175,500,0.16,0.16,0.18,0.15,0.40,0.13,-,,-,-,-,-6.92,-,-,-,
East Africa Res,EAF,0.14,-,0.14,0.145,887,0.14,0.14,0.145,0.14,0.70,0.10,-,,-,-,-,-0.14,-,-,-,
Echo Res,EAR,0.042,-,0.04,0.049,-,-,-,0.045,0.042,0.09,0.036,-,,-,-,-,-1.75,-,-0.3,-6.67,
Eldorado Gold cdi,EAU,21.60,15,20.80,21.80,995,21.79,21.48,21.79,20.08,21.79,12.86,4.95,,4.98,-,0.23,24.64,87.7,94.0,4.55,
Eldore Min,EDM,0.01,-0.3,0.01,0.011,5000,0.01,0.01,0.013,0.01,0.033,0.007,-,,-,-,-,-0.43,-,-0.2,-16.67,
  opt dec12,EDMOA,0.004,-,0.001,0.004,-,-,-,0.004,0.004,0.01,0.003,-,,-,-,-,-,-,-,-,
Eleckra Mines,EKM,0.083,-,0.082,0.084,508,0.084,0.083,0.091,0.083,0.21,0.038,-,,-,-,-,-1.58,-,-1.1,-11.7,
  opt jun11,EKMO,0.03,-,0.025,0.03,-,-,-,0.03,0.03,0.12,0.014,-,,-,-,-,-,-,-,-,
Emmerson Res,ERM,0.155,-0.5,0.155,0.16,300,0.16,0.155,0.175,0.155,0.435,0.11,-,,-,-,-,-1.15,-,-1.5,-8.82,
Enterprise Metals,ENT,0.21,2.5,0.195,0.21,551,0.21,0.20,0.21,0.17,0.65,0.13,-,,-,-,-,-0.95,-,1.0,5,
  opt jun12,ENTO,0.07,-,0.05,0.10,-,-,-,0.07,0.07,0.37,0.03,-,,-,-,-,-,-,-,-,
Envirogold Ltd,EVG,0.046,-0.3,0.045,0.046,1000,0.046,0.046,0.049,0.044,0.11,0.039,-,,-,-,-,0.4,11.5,0.1,2.22,
  opt dec11,EVGO,0.006,-,0.006,0.007,1931,0.006,0.006,0.007,0.006,0.025,0.005,-,,-,-,-,-,-,-0.1,-14.29,
Eromanga Hydro,ERH,0.064,-,0.064,0.07,834,0.064,0.064,0.07,0.062,0.225,0.049,-,,-,-,-,-4.71,-,-0.7,-9.86,
  opt jul12,ERHOA,0.023,-,0.023,-,800,0.023,0.023,0.023,0.023,0.10,0.022,-,,-,-,-,-,-,-,-,
ETFS Metals etfs gold,GOLD,135.90,-32,135.85,135.90,447,136.22,135.72,136.78,133.71,150.00,110.77,-,,-,-,-,63.17,215.1,90.0,0.67,
Eurogold Ltd,EUG,0.195,-,0.135,0.19,-,-,-,0.195,0.195,0.35,0.17,-,,-,-,-,9.96,2.0,-,-,
Excalibur Min,EXM,0.003,-,0.003,0.004,35500,0.004,0.003,0.004,0.003,0.024,0.003,-,,-,-,-,-0.39,-,-0.1,-25,
  opt dec12,EXMOA,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Falcon Min Ltd,FCN,0.155,-,0.15,0.16,590,0.155,0.155,0.17,0.155,0.35,0.097,-,,-,-,-,-0.31,-,-1.5,-8.82,
FE Ltd,FEL,0.11,1,0.11,0.12,597,0.11,0.11,0.12,0.10,0.19,0.065,-,,-,-,-,-2.47,-,-1.0,-8.33,
Firestone Energy,FSE,0.023,-,0.023,0.024,11199,0.024,0.023,0.025,0.022,0.059,0.013,-,,-,-,-,-0.17,-,-0.2,-8,
Focus Min Ltd,FML,0.042,-,0.041,0.042,71669,0.043,0.041,0.045,0.035,0.081,0.025,-,,-,-,-,1.22,3.4,0.4,10.53,
Frontier Res,FNT,0.055,-,0.055,0.058,1400,0.055,0.055,0.065,0.055,0.105,0.022,-,,-,-,-,-0.85,-,-0.8,-12.7,
  opt dec10,FNTO,0.023,-,0.011,0.023,-,-,-,0.023,0.023,0.055,0.009,-,,-,-,-,-,-,-,-,
Gascoyne Res Ltd,GCY,0.082,-0.3,0.082,0.085,1066,0.085,0.082,0.085,0.082,0.19,0.08,-,,-,-,-,-0.2,-,-0.1,-1.2,
Gateway Min,GML,0.037,-,0.035,0.037,650,0.037,0.037,0.037,0.037,0.10,0.037,-,,-,-,-,-0.81,-,-,-,
GBM Rsources Ltd,GBZ,0.052,-,0.052,0.054,-,-,-,0.055,0.05,0.315,0.046,-,,-,-,-,-1.84,-,0.1,1.96,
Gippsland Ltd,GIP,0.05,0.7,0.043,0.05,15400,0.05,0.045,0.05,0.043,0.091,0.027,-,,-,-,-,-0.66,-,-,-,
Gleneagle Gold,GLN,0.016,-,0.016,0.022,-,-,-,0.016,0.015,0.044,0.012,-,,-,-,-,-2,-,0.1,6.67,
Global Gold Hld,GGH,0.05,-,-,0.078,-,-,-,0.05,0.05,0.077,0.04,-,,-,0.04,-,-0.32,-,-,-,
GME Res Ltd,GME,0.07,0.5,0.065,0.07,143,0.07,0.07,0.07,0.062,0.124,0.048,-,,-,-,-,-0.15,-,0.8,12.9,
Gold Anomaly Ltd,GOA,0.02,0.1,0.02,0.021,5125,0.02,0.02,0.021,0.019,0.077,0.019,-,,-,-,-,-,-,-0.1,-4.76,
  opt jun12,GOAOA,0.015,-,0.013,0.015,-,-,-,0.015,0.015,0.035,0.008,-,,-,-,-,-,-,-,-,
Gold One Int Ltd,GDO,0.28,-0.5,0.28,0.285,1825,0.28,0.28,0.285,0.275,0.375,0.24,-,,-,-,-,-4.04,-,0.5,1.82,
  opt oct12,GDOO,0.082,-,0.085,0.11,-,-,-,0.082,0.082,0.14,0.06,-,,-,-,-,-,-,-,-,
Golden Cross,GCR,0.015,-,0.013,0.015,-,-,-,0.015,0.013,0.037,0.012,-,,-,-,-,-0.46,-,0.1,7.14,
  opt mar11,GCRO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Golden Deeps,GED,0.075,-,0.075,0.08,-,-,-,0.075,0.075,0.075,0.05,-,,-,-,-,-0.98,-,-,-,
Golden Rim Res,GMR,0.084,0.2,0.084,0.087,1804,0.084,0.084,0.091,0.082,0.255,0.08,-,,-,-,-,-1.22,-,-0.6,-6.67,
Golden State Res,GDN,0.024,-0.2,0.024,0.025,33301,0.026,0.024,0.028,0.024,0.08,0.024,-,,-,-,-,-1.27,-,-0.2,-7.69,
  opt nov10,GDNOA,0.001,-,0.001,0.001,29100,0.001,0.001,0.001,0.001,0.012,0.001,-,,-,-,-,-,-,-,-,
Golden West Res,GWR,0.87,-3,0.865,0.92,1880,0.87,0.87,1.015,0.87,1.07,0.31,-,,-,-,-,-8.61,-,-14.5,-14.29,
  opt dec10,GWROA,0.03,-,0.03,0.04,500,0.03,0.03,0.03,0.03,0.07,0.015,-,,-,-,-,-,-,-,-,
Goldsearch Ltd,GSE,0.021,-0.1,0.02,0.021,8489,0.021,0.021,0.022,0.018,0.081,0.018,-,,-,-,-,0.24,8.8,0.1,5,
Gondwana Res,GDA,0.008,-,0.008,0.009,11078,0.008,0.008,0.009,0.008,0.097,0.007,-,,-,-,-,-0.7,-,-0.1,-11.11,
  opt jun11,GDAO,0.003,-,0.002,-,-,-,-,0.003,0.003,0.075,0.003,-,,-,-,-,-,-,-,-,
Greater Bendigo Gold,GBM,0.02,-,0.018,0.02,-,-,-,0.021,0.018,0.043,0.017,-,,-,-,-,-3.21,-,-,-,
  opt mar12,GBMOA,0.007,-,0.007,0.009,-,-,-,0.007,0.007,0.013,0.007,-,,-,-,-,-,-,-,-,
Green Rock Energy,GRK,0.02,0.2,0.018,0.02,6000,0.02,0.018,0.02,0.018,0.077,0.014,-,,-,-,-,-1.66,-,0.2,11.11,
Greenland Min En,GGG,0.425,-,-,-,-,-,-,0.425,0.425,0.935,0.30,-,,-,-,-,-2.03,-,-,-,
  opt jun11,GGGO,0.21,-,-,-,-,-,-,0.21,0.21,0.665,0.12,-,,-,-,-,-,-,-,-,
Gulf Res,GLF,0.018,-,0.018,0.02,1300,0.018,0.018,0.019,0.018,0.053,0.016,-,,-,-,-,0.4,4.5,-0.1,-5.26,
