Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4472.4 at 16:37 4/6/2010  Report at 19:06 Friday 4/6/2010. Processed 19:34 Friday 4/6/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Central West Gold,CWG,0.04,-,0.04,0.045,-,-,-,0.045,0.04,0.062,0.03,-,,-,-,-,-0.47,-,0.6,17.65,
CGA Min Ltd,CGX,2.48,-4,2.48,2.55,112,2.48,2.45,2.60,2.40,2.61,1.36,-,,-,-,-,1.86,133.3,-12.0,-4.62,
Chalice Gold Mines,CHN,0.48,-1.5,0.47,0.48,3485,0.495,0.47,0.52,0.46,0.68,0.24,-,,-,-,-,-3.81,-,1.0,2.13,
Chameleon Min NL,CHM,0.021,-,0.021,0.022,11396,0.021,0.021,0.022,0.02,0.036,0.01,-,,-,-,-,0.13,16.2,0.1,5,
Citigold Corp Ltd,CTO,0.105,-,0.105,0.11,8514,0.105,0.105,0.11,0.10,0.215,0.08,-,,-,-,-,-0.26,-,-,-,
Coalspur Mines,CPL,0.765,3.5,0.765,0.77,7054,0.765,0.73,0.78,0.66,0.97,0.085,-,,-,-,-,-2.31,-,8.0,11.68,
  opt jun11,CPLO,0.65,4,0.67,0.70,2500,0.65,0.60,0.65,0.60,0.76,0.048,-,,-,-,-,-,-,12.0,22.64,
Convergent Min,CVG,0.075,-,0.063,0.07,-,-,-,0.075,0.075,0.20,0.07,-,,-,-,-,-1.29,-,-,-,
  opt dec11,CVGO,0.025,-,0.016,0.035,-,-,-,0.025,0.025,0.065,0.025,-,,-,-,-,-,-,-,-,
Coppermoly Ltd,COY,0.095,-,0.09,0.095,7266,0.095,0.09,0.10,0.089,0.19,0.047,-,,-,-,-,-2.89,-,-0.5,-5,
  opt apr11,COYO,0.02,-,-,-,-,-,-,0.02,0.02,0.039,0.002,-,,-,-,-,-,-,-,-,
  opt dec11,COYOA,0.07,-,0.04,0.073,-,-,-,0.07,0.07,0.115,0.035,-,,-,-,-,-,-,-,-,
Cortona Res,CRC,0.19,0.5,0.18,0.19,637,0.19,0.19,0.19,0.175,0.28,0.12,-,,-,-,-,-1.28,-,-0.5,-2.56,
  opt jan12,CRCO,0.091,-,0.091,0.099,-,-,-,0.098,0.091,0.17,0.025,-,,-,-,-,-,-,-0.4,-4.21,
Corvette Res Ltd,CVX,0.073,0.6,0.07,0.074,4614,0.073,0.07,0.073,0.067,0.13,0.065,-,,-,-,-,-6.48,-,0.6,8.96,
Coventry Res,CVY,0.21,2,0.195,0.21,5345,0.21,0.18,0.21,0.18,0.40,0.012,-,,-,-,-,-1.28,-,0.5,2.44,
Crescent Gold,CRE,0.12,-1.5,0.12,0.14,1632,0.13,0.12,0.135,0.12,0.29,0.11,-,,-,-,-,-6.24,-,-,-,
Cullen Res,CUL,0.042,0.2,0.04,0.042,780,0.042,0.04,0.047,0.04,0.086,0.037,-,,-,-,-,-0.94,-,-0.5,-10.64,
D'aguilar Gold,DGR,0.038,-0.1,0.038,0.04,4050,0.039,0.038,0.04,0.038,0.089,0.03,-,,-,-,-,2.11,1.8,-0.1,-2.56,
Dart Min NL,DTM,0.175,1,0.175,0.18,5485,0.175,0.15,0.175,0.145,0.21,0.055,-,,-,-,-,-1.8,-,1.5,9.37,
De Grey Min,DEG,0.024,-0.3,0.024,0.031,3966,0.028,0.024,0.028,0.024,0.067,0.024,-,,-,-,-,-0.36,-,-0.5,-17.24,
Diatreme Res,DRX,0.065,-0.2,0.063,0.067,3100,0.068,0.065,0.069,0.065,0.18,0.06,-,,-,-,-,-1.6,-,-0.7,-9.72,
Dominion Min,DOM,2.72,-,2.66,2.72,2703,2.73,2.65,2.80,2.65,5.03,2.54,10,,2.01,1.03,3.68,20.08,13.5,-2.0,-0.73,
Doray Min Ltd,DRM,0.67,-4,0.67,0.71,1103,0.715,0.665,0.735,0.585,1.10,0.15,-,,-,-,-,-,-,10.0,17.54,
Dourado Res Ltd,DUO,0.175,-,0.17,0.175,55,0.175,0.175,0.19,0.175,0.28,0.175,-,,-,-,-,-0.27,-,-1.5,-7.89,
  opt nov14,DUOO,0.031,-,0.034,0.04,-,-,-,0.031,0.031,0.09,0.03,-,,-,-,-,-,-,-,-,
Dragon Energy,DLE,0.31,1,-,0.31,19,0.31,0.31,0.31,0.28,0.31,0.15,-,,-,-,-,-0.74,-,6.0,24,
Dragon Mountain Gold,DMG,0.20,-,0.195,0.205,3749,0.205,0.20,0.205,0.19,0.285,0.115,-,,-,-,-,-3.47,-,-2.0,-9.09,
Drake Res,DRK,0.165,-1.5,0.165,0.18,50,0.165,0.165,0.185,0.165,0.37,0.07,-,,-,-,-,3.02,5.5,-2.0,-10.81,
Drummond Gold Ltd,DGO,0.05,-,0.033,0.05,600,0.05,0.05,0.05,0.05,0.107,0.034,-,,-,-,-,-2.53,-,-,-,
Dynasty Metals,DMA,0.165,-,0.165,0.17,50,0.165,0.165,0.17,0.155,0.40,0.10,-,,-,-,-,-6.92,-,1.0,6.45,
Eagle Eye Metals,EYE,0.081,-0.4,0.081,0.087,1984,0.09,0.081,0.105,0.058,0.105,0.034,-,,-,-,-,-1,-,2.1,35,
  opt jun10,EYEO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.009,0.001,-,,-,-,-,-,-,-,-,
Echo Res,EAR,0.05,-,0.05,0.06,-,-,-,0.064,0.045,0.09,0.028,-,,-,-,-,-1.75,-,0.5,11.11,
Eldorado Gold cdi,EAU,20.13,-63,20.02,20.60,375,20.46,20.10,20.78,19.92,20.78,12.86,-,,-,-,-,-,-,5.0,0.25,
Eldore Min,EDM,0.016,-,0.016,0.017,3642,0.016,0.016,0.019,0.015,0.033,0.007,-,,-,-,-,-0.43,-,-0.2,-11.11,
  opt dec12,EDMOA,0.005,-,0.004,0.005,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-0.2,-28.57,
Eleckra Mines,EKM,0.105,-,0.105,0.115,800,0.105,0.105,0.115,0.105,0.21,0.03,-,,-,-,-,-1.58,-,-0.5,-4.55,
  opt jun11,EKMO,0.052,-0.6,0.052,0.065,4586,0.052,0.05,0.062,0.05,0.12,0.01,-,,-,-,-,-,-,-,-,
Elemental Min,ELM,0.33,-,0.33,0.34,108,0.33,0.33,0.335,0.295,0.57,0.14,-,,-,-,-,-13.95,-,-2.0,-5.71,
  opt jan12,ELMO,0.25,-,0.195,0.25,-,-,-,0.25,0.245,0.295,0.11,-,,-,-,-,-,-,2.0,8.7,
Emmerson Res,ERM,0.225,-,0.22,0.225,250,0.225,0.22,0.225,0.21,0.435,0.15,-,,-,-,-,-1.15,-,2.0,9.76,
Empire Res,ERL,0.045,-0.3,0.045,0.055,667,0.045,0.045,0.05,0.045,0.135,0.045,-,,-,-,-,-1.95,-,-0.5,-10,
Enterprise Metals,ENT,0.165,-,0.165,0.18,-,-,-,0.175,0.16,0.65,0.151,-,,-,-,-,-0.95,-,-2.0,-10.81,
  opt jun12,ENTO,0.05,-,0.035,0.05,-,-,-,0.05,0.05,0.37,0.05,-,,-,-,-,-,-,-,-,
ETFS Metals etfs gold,GOLD,139.15,-126,139.00,139.79,297,139.81,139.01,144.20,139.01,144.20,110.60,-,,-,-,-,63.17,220.3,35.0,0.25,
Eureka Energy Ltd,EKA,0.23,1,0.23,0.235,7322,0.23,0.215,0.23,0.195,0.23,0.029,-,,-,-,-,0.3,76.7,3.5,17.95,
Eurogold Ltd,EUG,0.17,-,0.18,0.23,-,-,-,0.17,0.17,0.35,0.12,-,,-,-,-,9.96,1.7,-,-,
Fairstar Res,FAS,0.105,-0.5,0.105,0.11,4571,0.11,0.105,0.115,0.105,0.16,0.034,-,,-,-,-,-12.4,-,-1.0,-8.7,
  opt aug11,FASOA,0.038,0.3,0.032,0.04,1290,0.038,0.032,0.038,0.031,0.055,0.012,-,,-,-,-,-,-,0.5,15.15,
Falcon Min Ltd,FCN,0.21,-0.5,0.205,0.22,8842,0.225,0.21,0.245,0.195,0.35,0.09,-,,-,-,-,-0.31,-,-0.5,-2.33,
FE Ltd,FEL,0.08,-,0.081,0.10,-,-,-,0.085,0.08,0.19,0.057,-,,-,-,-,-2.47,-,-,-,
Ferrum Crescent,FCR,0.18,1,0.18,0.20,910,0.18,0.18,0.18,0.17,0.235,0.038,-,,-,-,-,-4.82,-,1.0,5.88,
  opt dec13,FCRO,0.018,-,-,0.02,-,-,-,0.018,0.018,0.04,0.009,-,,-,-,-,-,-,-,-,
Focus Min Ltd,FML,0.048,-0.2,0.047,0.048,148721,0.049,0.047,0.052,0.045,0.081,0.022,-,,-,-,-,1.22,3.9,0.2,4.35,
Fox Res,FXR,0.11,-,0.105,0.11,1926,0.11,0.11,0.115,0.10,0.327,0.091,-,,-,-,-,-6.96,-,-,-,
  opt nov10,FXRO,0.02,0.5,0.02,0.021,3231,0.02,0.017,0.02,0.015,0.098,0.011,-,,-,-,-,-,-,0.5,33.33,
Frontier Res,FNT,0.066,-0.2,0.067,0.069,200,0.066,0.066,0.074,0.066,0.105,0.017,-,,-,-,-,-0.85,-,-0.8,-10.81,
  opt dec10,FNTO,0.021,-0.3,0.021,0.024,3750,0.023,0.021,0.03,0.021,0.055,0.009,-,,-,-,-,-,-,-0.9,-30,
Gascoyne Res Ltd,GCY,0.105,0.5,0.10,0.105,220,0.105,0.105,0.105,0.093,0.19,0.093,-,,-,-,-,-0.2,-,1.1,11.7,
Gateway Min,GML,0.045,-,0.041,0.045,-,-,-,0.045,0.045,0.10,0.038,-,,-,-,-,-0.81,-,-,-,
Genesis Res,GES,0.175,-2,0.15,0.18,750,0.18,0.17,0.27,0.17,0.27,0.125,-,,-,-,-,0.61,28.7,-2.5,-12.5,
Geopacific Res,GPR,0.65,-,0.65,0.70,-,-,-,0.66,0.55,0.925,0.125,-,,-,-,-,-0.63,-,10.0,18.18,
Gippsland Ltd,GIP,0.031,-,0.031,0.032,1400,0.031,0.03,0.033,0.029,0.091,0.027,-,,-,-,-,-0.66,-,-0.1,-3.13,
Gladiator Res,GLA,0.31,-1,0.30,0.35,1176,0.32,0.31,0.35,0.26,0.525,0.035,-,,-,-,-,-0.52,-,1.0,3.33,
Gleneagle Gold,GLN,0.021,-,0.02,0.021,-,-,-,0.021,0.02,0.16,0.018,-,,-,-,-,-2,-,0.1,5,
Global Gold Hld,GGH,0.05,-,-,0.049,-,-,-,0.05,0.05,0.077,0.04,0.1,,-,0.04,2.00,-0.32,-,-,-,
GME Res Ltd,GME,0.06,-,0.065,0.07,-,-,-,0.07,0.06,0.124,0.053,-,,-,-,-,-0.15,-,-1.0,-14.29,
Gold Anomaly Ltd,GOA,0.021,-,0.02,0.021,9216,0.022,0.02,0.023,0.019,0.077,0.01,-,,-,-,-,-,-,-0.1,-4.55,
  opt jun12,GOAOA,0.012,-,0.008,-,-,-,-,0.012,0.012,0.035,0.001,-,,-,-,-,-,-,-,-,
Gold One Int Ltd,GDO,0.285,-,0.28,0.285,4277,0.285,0.275,0.295,0.27,0.40,0.23,-,,-,-,-,-4.04,-,0.5,1.79,
  opt oct12,GDOO,0.082,-,0.083,0.10,-,-,-,0.082,0.082,0.14,0.06,-,,-,-,-,-,-,-,-,
Golden Cross,GCR,0.016,-,0.015,0.016,1255,0.016,0.015,0.018,0.015,0.037,0.014,-,,-,-,-,-0.46,-,-0.1,-5.88,
  opt mar11,GCRO,0.002,-,0.001,0.002,-,-,-,0.003,0.002,0.005,0.002,-,,-,-,-,-,-,-0.1,-33.33,
Golden Deeps,GED,0.05,-,0.05,0.07,-,-,-,0.05,0.05,0.07,0.04,-,,-,-,-,-0.98,-,-,-,
Golden Rim Res,GMR,0.105,-0.5,0.10,0.105,3049,0.105,0.105,0.11,0.095,0.255,0.035,-,,-,-,-,-1.22,-,-,-,
Golden State Res,GDN,0.045,0.1,0.044,0.045,34916,0.046,0.043,0.051,0.043,0.09,0.037,-,,-,-,-,-1.27,-,-0.6,-11.76,
  opt nov10,GDNOA,0.006,-0.1,0.006,0.007,16000,0.006,0.005,0.007,0.005,0.015,0.004,-,,-,-,-,-,-,-0.1,-14.29,
Golden Tiger Min,GTX,0.035,-,0.024,0.04,750,0.035,0.035,0.035,0.035,0.065,0.012,-,,-,-,-,1.33,2.6,-,-,
Golden West Res,GWR,0.69,-,0.67,0.69,130,0.69,0.69,0.725,0.65,1.06,0.31,-,,-,-,-,-8.61,-,4.0,6.15,
  opt dec10,GWROA,0.03,-,0.03,0.03,454,0.03,0.03,0.03,0.03,0.07,0.015,-,,-,-,-,-,-,-,-,
Goldsearch Ltd,GSE,0.02,-0.3,0.02,0.024,8000,0.023,0.02,0.023,0.02,0.081,0.016,-,,-,-,-,0.24,8.3,-0.2,-9.09,
Gondwana Res,GDA,0.011,-,0.011,0.013,20016,0.013,0.011,0.013,0.011,0.091,0.008,-,,-,-,-,-0.7,-,-,-,
  opt jun11,GDAO,0.005,-,0.003,0.009,-,-,-,0.005,0.005,0.075,0.004,-,,-,-,-,-,-,-,-,
  opt jun10,GDAOC,0.002,-,-,0.001,-,-,-,0.002,0.002,0.021,0.001,-,,-,-,-,-,-,-,-,
Greater Bendigo Gold,GBM,0.022,-0.3,0.022,0.025,977,0.025,0.022,0.025,0.022,0.043,0.02,-,,-,-,-,-3.21,-,-0.6,-21.43,
  opt mar12,GBMOA,0.009,0.1,0.008,0.009,163,0.009,0.009,0.009,0.008,0.013,0.008,-,,-,-,-,-,-,-,-,
Greenland Min En,GGG,0.385,-1,0.385,0.40,1461,0.405,0.385,0.43,0.385,0.935,0.24,-,,-,-,-,-2.03,-,-3.0,-7.23,
  opt jun11,GGGO,0.19,-1,0.185,0.195,1000,0.19,0.19,0.205,0.19,0.665,0.10,-,,-,-,-,-,-,-1.5,-7.32,
Gryphon Min Ltd,GRY,0.74,1,0.73,0.74,3714,0.74,0.715,0.745,0.705,0.90,0.24,-,,-,-,-,-2.3,-,3.0,4.23,
Gulf Res,GLF,0.02,-,0.02,0.022,565,0.02,0.019,0.02,0.019,0.057,0.017,-,,-,-,-,0.4,5.0,-,-,
  opt jun11,GLFO,0.005,-,-,0.005,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-,
  opt mar13,GLFOB,0.008,-,0.005,0.008,-,-,-,0.008,0.008,0.01,0.005,-,,-,-,-,-,-,-,-,
Gullewa Ltd,GUL,0.10,0.4,0.096,0.10,1000,0.10,0.099,0.105,0.095,0.12,0.045,-,,-,0.09,-,0.39,25.6,0.5,5.26,
Hampton Hill Min,HHM,0.26,-,0.26,0.29,-,-,-,0.26,0.26,0.51,0.175,-,,-,-,-,-0.47,-,0.5,1.96,
Haoma Min NL,HAO,0.15,-,0.14,0.165,-,-,-,0.17,0.145,0.205,0.075,-,,-,-0.16,-,-2.61,-,-2.0,-11.76,
Havilah Res NL,HAV,0.38,-4.5,0.38,0.44,507,0.395,0.38,0.43,0.38,0.71,0.35,-,,-,-,-,-0.36,-,-3.5,-8.43,
Hazelwood Res,HAZ,0.20,-0.5,0.20,0.21,540,0.205,0.20,0.225,0.20,0.33,0.10,-,,-,-,-,-1.54,-,-2.0,-9.09,
Helix Res,HLX,0.07,-,0.067,0.07,-,-,-,0.07,0.067,0.128,0.05,-,,-,-,-,-5.04,-,0.3,4.48,
  opt may11,HLXOA,0.02,-,0.014,0.02,-,-,-,0.02,0.02,0.05,0.018,-,,-,-,-,-,-,-,-,
Hemisphere Res,HEM,0.61,3,0.61,0.64,2230,0.615,0.60,0.635,0.55,0.92,0.061,-,,-,-,-,-3.2,-,-2.5,-3.94,
Heritage Gold Nz,HTM,0.018,-0.2,0.018,0.02,10000,0.018,0.018,0.02,0.018,0.044,0.014,-,,-,0.01,-,-0.12,-,-0.2,-10,
Heron Res,HRR,0.195,-1,0.20,0.21,362,0.205,0.195,0.22,0.19,0.38,0.155,-,,-,-,-,-2.93,-,-,-,
Hill End Gold,HEG,0.105,-0.5,0.105,0.11,2680,0.11,0.105,0.13,0.105,0.285,0.105,-,,-,-,-,-3.1,-,-3.0,-22.22,
Hodges Res,HDG,0.125,-3,0.12,0.14,2962,0.145,0.12,0.155,0.12,0.22,0.08,-,,-,-,-,-5.52,-,-1.0,-7.41,
HOT Chili Ltd,HCH,0.24,-,0.23,0.24,1000,0.24,0.24,0.24,0.215,0.30,0.17,-,,-,-,-,-,-,-,-,
Image Res NL,IMA,0.495,-2.5,0.48,0.50,1026,0.51,0.495,0.575,0.495,1.28,0.495,-,,-,-,-,-4.82,-,-8.0,-13.91,
Impact Min,IPT,0.13,0.5,0.12,0.13,564,0.13,0.12,0.13,0.12,0.295,0.10,-,,-,-,-,-0.91,-,1.0,8.33,
Imperial Corp Ltd def,IMPDA,0.105,0.8,0.10,0.105,4637,0.105,0.105,0.105,0.09,0.105,0.09,-,,-,-,-,-0.19,-,-,-,
Intermin Res,IRC,0.15,-,0.15,0.20,-,-,-,0.155,0.15,0.245,0.113,-,,-,-,-,-0.36,-,-0.5,-3.23,
  opt may12,IRCO,0.036,-,0.034,0.044,-,-,-,0.041,0.036,0.042,0.025,-,,-,-,-,-,-,-0.5,-12.2,
Intrepid Mines,IAU,0.565,-,0.555,0.565,9957,0.57,0.555,0.59,0.53,0.62,0.21,-,,-,0.12,-,-2.32,-,1.0,1.8,
Ironbark Zinc Ltd,IBG,0.19,-0.5,0.19,0.20,1945,0.20,0.19,0.23,0.19,0.30,0.085,-,,-,-,-,-0.37,-,-0.5,-2.56,
Ishine Int Res,ISH,0.25,-,-,0.24,-,-,-,0.26,0.25,0.28,0.195,-,,-,-,-,-0.39,-,-1.0,-3.85,
Jameson Res,JAL,0.045,-0.8,0.046,0.053,300,0.045,0.045,0.055,0.045,0.62,0.044,-,,-,-,-,-1.76,-,-1.0,-18.18,
Jindalee Res,JRL,1.25,3.5,1.245,1.25,4137,1.25,1.235,1.325,1.14,1.325,0.38,-,f,-,-,-,95.05,1.3,30.0,31.58,
Jupiter Energy,JPR,0.037,-0.1,0.036,0.037,46887,0.038,0.036,0.038,0.035,0.085,0.022,-,,-,-,-,-0.66,-,-,-,
  opt jun10,JPROA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.035,0.001,-,,-,-,-,-,-,-,-,
Kentor Gold Ltd,KGL,0.086,0.6,0.085,0.086,5824,0.086,0.082,0.087,0.08,0.185,0.033,-,,-,-,-,-4.19,-,-0.2,-2.27,
King Island,KIS,0.18,-,0.165,0.21,-,-,-,0.18,0.18,0.37,0.14,-,,-,-,-,-1.34,-,-,-,
King Solomon Mines,KSO,0.06,-,0.05,0.075,-,-,-,0.06,0.06,0.12,0.048,-,,-,-,-,-2.62,-,-,-,
Kings Min NL,KMN,0.086,-0.1,0.086,0.089,938,0.087,0.086,0.09,0.086,0.237,0.065,-,,-,-,-,-0.91,-,0.1,1.18,
Kingsgate Cons,KCN,8.61,-2,8.52,8.74,1553,8.65,8.49,8.73,8.37,10.30,5.95,30,,2.73,2.69,3.48,82,10.5,15.0,1.77,
Kingsrose Min Ltd,KRM,0.83,3,0.83,0.85,5245,0.83,0.81,0.83,0.78,0.90,0.345,-,,-,-,-,-6.22,-,-3.0,-3.49,
  opt dec12,KRMO,0.60,-,0.60,0.68,-,-,-,0.65,0.60,0.68,0.18,-,,-,-,-,-,-,-5.0,-7.69,
Korab Res,KOR,0.415,1,0.40,0.42,2661,0.43,0.39,0.43,0.39,0.47,0.063,-,,-,-,-,-2.22,-,0.5,1.22,
Krucible Metals,KRB,0.33,-7,0.33,0.36,1200,0.36,0.33,0.42,0.33,0.50,0.30,-,,-,-,-,-0.92,-,-8.5,-20.48,
Laconia Res Ltd,LCR,0.082,-,0.082,0.095,-,-,-,0.085,0.082,0.26,0.076,-,,-,-,-,-1.7,-,-1.3,-13.68,
Laguna Res NL,LRC,0.012,-,0.012,0.013,8500,0.012,0.012,0.013,0.012,0.031,0.006,-,,-,-,-,-0.16,-,-0.1,-7.69,
Lefroy Res Ltd,LEF,0.05,-,0.042,0.056,-,-,-,0.05,0.05,0.18,0.045,-,,-,-,-,-2.39,-,-,-,
Legacy Iron Ore,LCY,0.13,0.5,0.125,0.13,121,0.13,0.13,0.14,0.12,0.215,0.046,-,,-,-,-,-4.18,-,-1.5,-10.34,
  opt jan12,LCYO,0.027,-,0.013,0.05,-,-,-,0.027,0.027,0.055,0.005,-,,-,-,-,-,-,-,-,
  opt dec12,LCYOA,0.065,-,0.038,0.06,-,-,-,0.065,0.065,0.07,0.06,-,,-,-,-,-,-,-,-,
  opt dec12,LCYOB,0.05,-,0.046,0.05,10,0.05,0.05,0.05,0.045,0.115,0.04,-,,-,-,-,-,-,-,-,
Legend Min,LEG,0.024,-0.2,0.024,0.026,16527,0.026,0.024,0.031,0.024,0.048,0.016,-,,-,-,-,-0.45,-,-0.3,-11.11,
Leyshon Res,LRL,0.205,0.5,0.20,0.205,3500,0.205,0.20,0.205,0.195,0.295,0.084,-,,-,-,-,12.2,1.7,0.5,2.5,
Liberty Resource,LBY,0.051,-0.3,0.053,0.057,4690,0.057,0.051,0.062,0.051,0.275,0.051,-,,-,-,-,-1.55,-,-1.3,-20.31,
Lihir Gold Ltd,LGL,4.02,-,4.00,4.03,92429,4.04,3.96,4.04,3.92,4.18,2.41,2.96,,-,1.22,0.74,-10.93,-,7.0,1.77,
Lincoln Min,LML,0.30,1.5,0.26,0.305,493,0.30,0.285,0.30,0.23,0.455,0.081,-,,-,-,-,-2.55,-,6.5,27.66,
  opt jun10,LMLO,0.005,-,0.005,0.02,-,-,-,0.005,0.004,0.135,0.004,-,,-,-,-,-,-,-,-,
Linq Res Fund unt,LRF,0.62,-1.5,0.61,0.615,511,0.62,0.61,0.635,0.605,0.765,0.475,1,,27.30,1.06,1.61,27.3,2.3,0.5,0.81,
Lodestone Energy,LOD,0.09,-,0.082,0.09,58,0.09,0.09,0.10,0.09,0.21,0.08,-,,-,-,-,-0.87,-,-0.5,-5.26,
Luiri Gold Ltd cdi,LGM,0.25,-,0.26,0.30,450,0.25,0.25,0.25,0.25,0.47,0.25,-,,-,-,-,-,-,-1.0,-3.85,
Magnetic Res,MAU,0.35,-1,0.355,0.39,11,0.35,0.35,0.39,0.35,0.62,0.081,-,,-,-,-,-2.41,-,-2.0,-5.41,
  ctg,MAUCA,0.20,-,0.02,0.28,-,-,-,0.20,0.18,0.34,0.10,-,,-,-,-,-,-,2.0,11.11,
Magnum Min & Exp,MGU,0.09,-0.6,0.09,0.099,760,0.096,0.09,0.096,0.09,0.12,0.045,-,,-,-,-,-0.61,-,-,-,
Mamba Min,MAB,0.02,-,0.021,0.043,-,-,-,0.024,0.02,0.07,0.015,-,,-,-,-,-7.25,-,-0.4,-16.67,
  opt jun13,MABOA,0.007,-,0.006,-,-,-,-,0.007,0.007,0.007,0.007,-,,-,-,-,-,-,-,-,
Manas Res Ltd,MSR,0.089,-,0.086,0.09,-,-,-,0.091,0.088,0.235,0.076,-,,-,-,-,-1.34,-,0.1,1.14,
  opt sep11,MSRO,0.02,-,0.02,0.03,-,-,-,0.03,0.02,0.085,0.015,-,,-,-,-,-,-,-1.0,-33.33,
Mantle Min Corp,MNM,0.025,-,0.023,0.029,3054,0.025,0.022,0.029,0.022,0.088,0.02,-,,-,-,-,-0.61,-,0.2,8.7,
  opt dec10,MNMOA,0.003,-,0.003,0.008,1000,0.003,0.003,0.003,0.003,0.05,0.002,-,,-,-,-,-,-,-,-,
Marathon Res,MTN,0.46,-,0.46,0.475,104,0.46,0.46,0.48,0.46,0.96,0.35,-,,-,-,-,-7.5,-,-,-,
Matsa Res,MAT,0.29,-,0.285,0.295,46,0.29,0.285,0.29,0.25,0.45,0.105,-,,-,-,-,-5.09,-,2.0,7.41,
Maximus Res,MXR,0.017,0.1,0.016,0.018,5000,0.017,0.017,0.018,0.016,0.041,0.016,-,,-,-,-,-4.38,-,-,-,
Medusa Min Ltd,MML,4.59,-12,4.57,4.63,7781,4.70,4.55,4.77,4.54,4.89,1.755,-,,-,0.91,-,35.43,13.0,-2.0,-0.43,
Metals Aust,MLS,0.009,-,0.009,0.01,1000,0.009,0.009,0.012,0.009,0.043,0.008,-,,-,-,-,-0.24,-,-0.3,-25,
Meteoric Res,MEI,0.12,-,0.105,0.12,-,-,-,0.14,0.105,0.27,0.076,-,,-,-,-,-1.96,-,4.0,50,
  ctg,MEICA,0.012,-,0.013,0.04,-,-,-,0.013,0.012,0.063,0.005,-,,-,-,-,-,-,-0.1,-7.69,
Midas Res,MDS,0.067,-,0.066,0.08,-,-,-,0.079,0.066,0.165,0.015,-,,-,-,-,-0.51,-,-1.3,-16.25,
  opt may11,MDSOB,0.023,-,0.015,0.025,-,-,-,0.024,0.023,0.09,0.004,-,,-,-,-,-,-,-0.2,-8,
  opt nov12,MDSOC,0.045,-,0.041,0.05,-,-,-,0.045,0.04,0.11,0.013,-,,-,-,-,-,-,0.5,12.5,
Midwinter Resourc,MWN,0.18,-,0.15,0.18,-,-,-,0.18,0.16,0.18,0.065,-,,-,-,-,-1.2,-,-,-,
  opt nov11,MWNOA,0.03,-,0.03,-,-,-,-,0.03,0.03,0.041,0.025,-,,-,-,-,-,-,-,-,
Millennium Min,MOY,0.027,-,0.026,0.028,980,0.028,0.027,0.031,0.027,0.076,0.025,-,,-,-,-,-0.22,-,-0.5,-15.63,
Mineral Commodities,MRC,0.038,-,0.038,0.04,500,0.038,0.038,0.038,0.034,0.13,0.027,-,,-,-,-,-0.45,-,0.3,8.57,
  opt dec12,MRCO,0.01,-,0.01,0.012,-,-,-,0.01,0.008,0.016,0.007,-,,-,-,-,-,-,0.2,25,
Mineral Deposits,MDL,0.90,-1,0.89,0.90,5551,0.91,0.88,0.975,0.88,1.175,0.535,-,,-,0.57,-,-13.82,-,-5.0,-5.26,
Minotaur Explore,MEP,0.18,-0.5,0.185,0.195,200,0.185,0.18,0.20,0.18,0.33,0.18,-,,-,-,-,-2.25,-,-2.0,-10,
Mintails Ltd,MLI,0.017,-0.1,0.017,0.019,5301,0.017,0.017,0.02,0.017,0.058,0.017,-,,-,0.13,-,-2.47,-,-0.3,-15,
Montezuma Min Co,MZM,0.30,-2,0.30,0.32,644,0.32,0.30,0.32,0.27,0.36,0.12,-,,-,-,-,3.88,7.7,-,-,
  opt aug11,MZMO,0.12,-,0.12,0.14,100,0.12,0.12,0.12,0.10,0.145,0.03,-,,-,-,-,-,-,2.0,20,
Morning Star Gold,MCO,0.36,-1,0.36,0.39,600,0.37,0.36,0.40,0.355,0.49,0.14,-,,-,-,-,-1.5,-,-3.5,-8.86,
Mount Burgess Min,MTB,0.011,-,0.011,0.012,-,-,-,0.012,0.011,0.034,0.008,-,,-,-,-,-0.2,-,-,-,
Mount Magnet South,MUM,0.071,0.1,0.069,0.077,2530,0.072,0.07,0.075,0.068,0.13,0.042,-,,-,-,-,9.56,0.7,0.4,5.97,
  opt sep10,MUMO,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.007,0.001,-,,-,-,-,-,-,-,-,
Mundo Min,MUN,0.125,0.5,0.125,0.13,4800,0.13,0.125,0.14,0.115,0.47,0.105,-,,-,-,-,0.05,250.0,0.5,4.17,
Nagambie Min Ltd,NAG,0.027,-,0.028,0.037,-,-,-,0.027,0.025,0.041,0.025,-,,-,0.03,-,-1.97,-,0.2,8,
