Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4437.0 at 16:39 16/7/2010  Report at 19:05 Friday 16/7/2010. Processed 22:46 Friday 16/7/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
White Energy Co,WEC,3.09,-11,3.06,3.25,3580,3.19,3.06,3.37,3.06,3.84,1.955,-,,-,-,-,-14.79,-,-1.0,-0.32,
Winchester Res,WCR,0.195,-,0.14,0.195,-,-,-,0.195,0.15,0.22,0.13,-,,-,-,-,-1.08,-,3.5,21.88,
Wolf Min,WLF,0.35,-,0.305,0.35,101,0.35,0.35,0.35,0.35,0.53,0.29,-,,-,-,-,-2.35,-,-,-,
XState Res,XST,0.275,0.5,0.26,0.275,400,0.28,0.25,0.35,0.10,0.35,0.03,-,,-,0.05,-,-0.68,-,17.5,175,
  opt jun13,XSTO,0.075,2.5,0.075,0.10,352,0.075,0.075,0.075,0.045,0.075,0.045,-,,-,-,-,-,-,-,-,
YTC Res,YTC,0.185,1,0.18,0.185,762,0.185,0.18,0.185,0.165,0.35,0.165,-,,-,-,-,-3,-,1.5,8.82,
Zambezi Res cdi,ZRL,0.022,0.2,0.02,0.022,20007,0.022,0.021,0.024,0.016,0.065,0.015,-,,-,-,-,-0.49,-,0.4,22.22,
Zinc Co Aust,ZNC,0.21,1,0.19,0.21,400,0.21,0.20,0.21,0.175,0.24,0.032,-,,-,-,-,-0.9,-,3.0,16.67,
INDUSTRY: Gold,,,,,,,,,,,,,,,,,,,,,,
A'asia Gold,AAO,0.06,-,0.048,0.06,-,-,-,0.06,0.046,0.109,0.029,-,,-,-,-,-1.28,-,1.4,30.43,
  opt apr13,AAOO,0.016,-,0.011,0.025,-,-,-,0.016,0.016,0.02,0.012,-,,-,-,-,-,-,-,-,
A1 Min Ltd,AAM,0.17,0.5,0.165,0.17,4312,0.17,0.16,0.18,0.15,0.42,0.135,-,,-,-,-,-3.56,-,-1.5,-8.11,
ABM Res NL,ABU,0.027,0.1,0.027,0.028,37743,0.027,0.026,0.03,0.026,0.07,0.016,-,,-,-,-,-4.09,-,0.3,12.5,
Adelaide Res,ADN,0.16,-,0.15,0.165,2978,0.16,0.155,0.165,0.14,0.395,0.089,-,,-,-,-,-0.56,-,1.0,6.67,
ADX Energy Ltd,ADX,0.19,0.5,0.185,0.19,6330,0.20,0.19,0.23,0.175,0.265,0.081,-,,-,-,-,-0.89,-,-1.5,-7.32,
  opt mar11,ADXO,0.066,-,0.063,0.066,1397,0.066,0.062,0.066,0.06,0.09,0.05,-,,-,-,-,-,-,-,-,
Alamar Res Ltd,ALG,0.165,-0.5,0.15,0.17,225,0.165,0.165,0.17,0.165,0.245,0.14,-,,-,-,-,-1.34,-,-0.5,-2.94,
  opt mar13,ALGO,0.03,-,0.023,0.03,-,-,-,0.03,0.03,0.03,0.03,-,,-,-,-,-,-,-,-,
Alchemy Resource,ALY,0.375,-1.5,0.375,0.39,1342,0.39,0.37,0.395,0.37,1.27,0.20,-,,-,-,-,-3.2,-,-1.5,-3.85,
  opt aug10,ALYO,0.125,0.5,0.125,0.13,520,0.125,0.11,0.125,0.11,0.96,0.05,-,,-,-,-,-,-,-2.5,-16.67,
Alcyone Res Ltd,AYN,0.022,0.2,0.02,0.022,5664,0.022,0.02,0.023,0.02,0.06,0.02,-,,-,-,-,-6.05,-,-,-,
  opt sep11,AYNOB,-,-,-,-,-,-,-,0.021,0.021,0.021,0.021,-,,-,-,-,-,-,-,-,
Alkane Res Ltd,ALK,0.335,-0.5,0.33,0.335,3991,0.345,0.33,0.345,0.28,0.49,0.23,-,,-,-,-,0.93,36.0,6.0,21.82,
Alliance Res,AGS,0.33,1,0.325,0.33,649,0.34,0.325,0.365,0.30,0.90,0.28,-,,-,-,-,-1.97,-,3.0,10,
Allied Gold Ltd,ALD,0.35,0.5,0.345,0.355,1482,0.355,0.35,0.355,0.34,0.545,0.25,-,,-,0.26,-,-3.42,-,0.5,1.45,
Alloy Res,AYR,0.027,-,0.027,0.029,2500,0.027,0.027,0.027,0.027,0.042,0.019,-,,-,-,-,-0.62,-,-0.2,-6.9,
Andean Res Ltd,AND,3.30,-7,3.30,3.31,3309,3.36,3.27,3.45,3.27,3.58,1.80,-,,-,-,-,-4.64,-,16.0,5.1,
Anglo Aust,AAR,0.046,0.1,0.043,0.045,16103,0.048,0.045,0.048,0.039,0.066,0.018,-,,-,-,-,-0.14,-,0.6,15,
Anglogold Ashanti,AGG,9.45,23,9.45,9.52,15,9.45,9.01,9.53,9.01,10.50,7.65,3.87,,-,8.69,0.41,-99.23,-,15.0,1.61,
Apex Min NL,AXM,0.021,-,0.02,0.022,28182,0.021,0.02,0.022,0.02,0.142,0.014,-,,-,-,-,-26.39,-,0.1,5,
  opt nov12,AXMO,0.005,-,0.005,0.006,-,-,-,0.005,0.005,0.025,0.005,-,,-,-,-,-,-,-,-,
Aphrodite Gold,AQQ,0.135,-,0.13,0.135,2089,0.135,0.13,0.145,0.125,0.175,0.125,-,,-,-,-,-,-,-1.0,-6.9,
  opt dec13,AQQO,0.031,-,0.031,0.034,-,-,-,0.031,0.026,0.031,0.025,-,,-,-,-,-,-,0.5,19.23,
ARC Explore Ltd,ARX,0.018,-,0.017,0.018,-,-,-,0.018,0.016,0.065,0.014,-,,-,-,-,8.42,0.2,0.2,12.5,
  opt jun12,ARXO,0.004,-,0.001,0.005,-,-,-,0.004,0.004,0.016,0.001,-,,-,-,-,-,-,-,-,
  opt jan11,ARXOA,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.026,0.002,-,,-,-,-,-,-,-,-,
Argonaut Res,ARE,0.076,0.3,0.076,0.08,500,0.076,0.076,0.085,0.06,0.105,0.051,-,,-,-,-,0.61,12.5,2.0,35.71,
Ashburton Min,ATN,0.016,-,0.016,0.017,-,-,-,0.016,0.016,0.099,0.01,-,,-,-,-,-0.83,-,-0.1,-5.88,
Atlantic Gold NL,ATV,0.04,-,0.036,0.04,650,0.04,0.04,0.04,0.035,0.10,0.034,-,,-,-,-,-0.25,-,0.1,2.56,
  ctg,ATVCD,0.012,-,-,0.03,-,-,-,0.012,0.012,0.03,0.011,-,,-,-,-,-,-,-,-,
  opt jan11,ATVOA,0.01,-,0.001,0.01,-,-,-,0.01,0.01,0.045,0.008,-,,-,-,-,-,-,-,-,
Atticus Resource,ACZ,0.18,-,0.13,0.19,-,-,-,0.18,0.18,0.26,0.12,-,,-,-,-,-0.49,-,-,-,
  opt sep12,ACZO,0.03,-,0.013,0.05,-,-,-,0.03,0.03,0.09,0.03,-,,-,-,-,-,-,-,-,
Augustus Min,AUJ,0.28,-0.5,0.265,0.30,150,0.28,0.28,0.305,0.26,0.47,0.10,-,,-,-,-,-0.66,-,2.0,7.69,
  opt jul10,AUJO,0.008,-,0.008,0.01,21000,0.01,0.008,0.015,0.008,0.215,0.008,-,,-,-,-,-,-,-0.2,-20,
Aurora Min Ltd,ARM,0.375,-,0.365,0.375,1205,0.38,0.36,0.42,0.35,1.26,0.245,-,,-,-,-,-5.78,-,-2.5,-6.25,
Aust Gold Invest,AGV,0.057,0.2,0.057,0.059,3000,0.057,0.055,0.057,0.054,0.057,0.015,-,,-,-,-,-2.62,-,0.2,3.64,
Aust Oriental,AOM,0.003,-,0.002,0.004,-,-,-,0.003,0.003,0.009,0.002,-,,-,-,-,-0.07,-,-,-,
Aviva Corp,AVA,0.066,-,0.068,0.07,-,-,-,0.066,0.062,0.17,0.056,-,,-,-,-,-10.74,-,0.4,6.45,
Avoca Res,AVO,2.92,12,2.92,2.94,26391,2.99,2.84,2.99,2.56,2.99,1.48,-,,-,0.79,-,12.49,23.4,36.0,14.06,
AXG Min Ltd,AXC,0.012,-,0.013,0.019,-,-,-,0.014,0.012,0.037,0.012,-,,-,-,-,-1.39,-,-0.2,-14.29,
  opt aug10,AXCO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-,
Azumah Res,AZM,0.405,0.5,0.40,0.41,2763,0.41,0.40,0.415,0.395,0.53,0.10,-,,-,-,-,-2.5,-,1.0,2.53,
Barra Res,BAR,0.06,-,0.058,0.061,3548,0.06,0.06,0.06,0.055,0.22,0.045,-,,-,-,-,-1.89,-,-,-,
  opt dec10,BARO,0.005,-,0.001,0.013,-,-,-,0.005,0.005,0.029,0.001,-,,-,-,-,-,-,-,-,
Bassari Res,BSR,0.22,-,0.20,0.22,-,-,-,0.225,0.20,0.44,0.095,-,,-,-,-,-1.33,-,1.5,7.32,
Batavia Min,BTV,0.185,-0.5,0.185,0.19,1521,0.19,0.185,0.19,0.17,0.375,0.093,-,,-,-,-,0.3,61.7,1.5,8.82,
  opt jun12,BTVO,0.08,-,0.08,0.09,-,-,-,0.08,0.08,0.21,0.03,-,,-,-,-,-,-,-,-,
BCD Res NL,BCD,0.105,0.5,0.10,0.105,1497,0.105,0.10,0.11,0.10,0.18,0.085,-,,-,0.09,-,3.05,3.4,-0.5,-4.55,
Beacon Min,BCN,0.015,-0.2,0.015,0.016,13326,0.017,0.015,0.018,0.015,0.035,0.012,-,,-,-,-,1.96,0.8,-0.3,-16.67,
  opt aug10,BCNO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
  opt aug10,BCNOA,0.006,-,0.004,0.006,200,0.006,0.006,0.007,0.005,0.022,0.005,-,,-,-,-,-,-,-0.1,-14.29,
Beadell Resource,BDR,0.205,-,0.205,0.21,21133,0.22,0.205,0.22,0.185,0.40,0.081,-,,-,-,-,-2.78,-,2.0,10.81,
Bendigo Min Ltd,BDG,0.205,1.5,0.195,0.205,5259,0.205,0.195,0.205,0.19,0.295,0.18,0.5,,6.40,0.15,2.44,3.2,6.4,0.5,2.5,
Blackham Res,BLK,0.26,-,0.245,0.25,-,-,-,0.26,0.245,0.44,0.128,-,,-,-,-,-2.27,-,1.5,6.12,
  opt oct11,BLKO,0.05,-,0.04,0.12,-,-,-,0.05,0.05,0.14,0.05,-,,-,-,-,-,-,-,-,
Blackthorn Res,BTR,0.73,-1,0.68,0.73,823,0.74,0.695,0.78,0.695,1.025,0.26,-,,-,-,-,-9.47,-,4.0,5.8,
Breakaway Res,BRW,0.041,-0.2,0.041,0.043,973,0.042,0.041,0.045,0.041,0.136,0.041,-,,-,-,-,-0.5,-,-0.1,-2.38,
Burey Gold Ltd,BYR,0.046,-,0.046,0.048,240,0.046,0.046,0.049,0.046,0.075,0.025,-,,-,-,-,-0.57,-,-0.4,-8,
  opt jun11,BYRO,0.009,-,0.007,0.013,-,-,-,0.009,0.006,0.009,0.006,-,,-,-,-,-,-,0.2,28.57,
Canyon Res Ltd,CAY,0.30,1,0.28,0.30,370,0.30,0.285,0.30,0.265,0.31,0.25,-,,-,-,-,-,-,2.0,7.14,
Carbine Res,CRB,0.30,-2,0.29,0.30,2338,0.31,0.285,0.33,0.285,0.385,0.033,-,,-,-,-,0.04,750.0,-3.5,-10.45,
  opt jul11,CRBO,0.165,-,0.15,0.165,45,0.165,0.165,0.17,0.165,0.23,0.075,-,,-,-,-,-,-,-0.5,-2.94,
Carrick Gold Ltd,CRK,0.44,-3,0.43,0.47,1354,0.47,0.44,0.50,0.44,1.25,0.43,-,,-,-,-,-0.48,-,-1.0,-2.22,
Castle Min,CDT,0.38,2,0.33,0.375,413,0.38,0.34,0.38,0.34,0.53,0.095,-,,-,-,-,-2.5,-,-,-,
Castlemaine,CGT,0.04,-,0.039,0.04,3513,0.04,0.04,0.04,0.039,0.064,0.033,-,,-,-,-,-0.33,-,-,-,
Catalpa Res,CAH,1.50,-4.5,1.50,1.505,3670,1.55,1.50,1.55,1.49,1.957,1.065,-,,-,-,-,-3.7,-,1.5,1.01,
  opt oct11,CAHOB,0.50,-,0.46,0.66,26,0.50,0.50,0.55,0.50,0.77,0.037,-,,-,-,-,-,-,-5.0,-9.09,
Cazaly Res,CAZ,0.545,-,0.55,0.555,2220,0.56,0.54,0.59,0.54,0.66,0.19,-,,-,-,-,-1.39,-,-2.0,-3.54,
  opt feb11,CAZO,0.33,-4,0.335,0.37,703,0.345,0.33,0.37,0.33,0.43,0.085,-,,-,-,-,-,-,-4.0,-10.81,
Central West Gold,CWG,0.038,-0.2,0.035,0.041,729,0.038,0.038,0.04,0.038,0.062,0.03,-,,-,-,-,-0.47,-,-0.2,-5,
CGA Min Ltd,CGX,2.16,1,2.17,2.23,249,2.16,2.15,2.23,2.10,2.61,1.52,-,,-,-,-,1.86,116.1,2.0,0.93,
Chalice Gold Mines,CHN,0.44,-0.5,0.44,0.45,450,0.445,0.44,0.445,0.41,0.68,0.29,-,,-,-,-,-3.81,-,4.0,10,
Chameleon Min NL,CHM,0.015,-0.1,0.015,0.016,19401,0.016,0.015,0.017,0.015,0.036,0.015,-,,-,-,-,0.13,11.5,-0.1,-6.25,
Chrysalis Res,CYS,0.19,1,0.18,0.19,1140,0.19,0.18,0.20,0.18,0.55,0.10,-,,-,-,-,-2.31,-,0.5,2.7,
  opt jun13,CYSO,0.076,-,0.066,0.085,-,-,-,0.095,0.076,0.31,0.026,-,,-,-,-,-,-,-2.4,-24,
Citigold Corp Ltd,CTO,0.085,-0.1,0.085,0.086,15626,0.087,0.085,0.089,0.082,0.19,0.08,-,,-,-,-,-0.26,-,-0.3,-3.41,
Coalspur Mines,CPL,0.795,1.5,0.775,0.80,1524,0.80,0.78,0.82,0.78,0.995,0.125,-,,-,-,-,-2.31,-,-1.0,-1.24,
  opt jun11,CPLO,0.70,-,0.65,0.70,100,0.70,0.70,0.75,0.70,0.87,0.065,-,,-,-,-,-,-,-5.0,-6.67,
Contl Coal Ltd,CCC,0.058,0.1,0.057,0.058,1439495,0.061,0.057,0.061,0.038,0.082,0.033,-,,-,0.04,-,-2.34,-,1.9,48.72,
  opt feb13,CCCO,0.031,0.2,0.03,0.031,74038,0.032,0.029,0.032,0.02,0.046,0.015,-,,-,-,-,-,-,1.1,55,
Cortona Res,CRC,0.16,-,0.16,0.165,2013,0.16,0.155,0.16,0.155,0.28,0.12,-,,-,-,-,-1.28,-,-,-,
  opt jan12,CRCO,0.055,-,0.06,0.069,-,-,-,0.06,0.055,0.17,0.025,-,,-,-,-,-,-,-0.5,-8.33,
Cougar Metals NL,CGM,0.025,-,0.023,0.025,400,0.025,0.025,0.025,0.023,0.099,0.015,-,,-,-,-,-1.88,-,0.2,8.7,
Coventry Res,CVY,0.20,-,0.19,0.21,1060,0.205,0.20,0.205,0.19,0.40,0.012,-,,-,-,-,-1.28,-,1.0,5.26,
Crescent Gold,CRE,0.13,-,0.115,0.13,1930,0.135,0.12,0.14,0.12,0.29,0.11,-,,-,-,-,-6.24,-,-0.5,-3.7,
Crusader Res,CAS,0.385,-0.5,0.385,0.43,2823,0.40,0.385,0.41,0.365,0.545,0.145,-,,-,-,-,-2.51,-,-2.5,-6.1,
Cullen Res,CUL,0.039,-0.3,0.039,0.042,782,0.04,0.039,0.043,0.039,0.084,0.034,-,,-,-,-,-0.94,-,-0.4,-9.3,
D'aguilar Gold,DGR,0.035,-,0.037,0.04,-,-,-,0.04,0.035,0.089,0.035,-,,-,-,-,2.11,1.7,-0.3,-7.89,
Dart Min NL,DTM,0.11,-,0.105,0.11,250,0.11,0.11,0.13,0.10,0.21,0.055,-,,-,-,-,-1.8,-,0.5,4.76,
De Grey Min,DEG,0.031,-,0.033,0.036,734,0.031,0.031,0.031,0.027,0.067,0.02,-,,-,-,-,-0.36,-,0.8,34.78,
Dominion Min,DOM,2.25,-1,2.25,2.27,1662,2.30,2.25,2.49,2.21,4.60,2.21,10,,2.01,1.03,4.44,20.08,11.2,-21.0,-8.54,
Doray Min Ltd,DRM,0.825,3,0.80,0.825,1665,0.825,0.775,0.93,0.71,1.10,0.15,-,,-,-,-,-,-,2.5,3.12,
Dragon Min Ltd,DRA,0.115,1,0.11,0.115,128020,0.125,0.105,0.125,0.092,0.125,0.055,-,,-,0.06,-,-1.08,-,2.4,26.37,
Dragon Mountain Gold,DMG,0.27,2,0.265,0.28,4457,0.27,0.25,0.27,0.22,0.285,0.115,-,,-,-,-,-3.47,-,2.0,8,
Drummond Gold Ltd,DGO,0.044,-,0.04,0.043,-,-,-,0.05,0.044,0.107,0.037,-,,-,-,-,-2.53,-,-0.6,-12,
Dynasty Metals,DMA,0.135,-0.5,0.135,0.145,1723,0.14,0.13,0.145,0.13,0.40,0.13,-,,-,-,-,-6.92,-,-0.5,-3.57,
Echo Res,EAR,0.045,-,0.046,0.051,-,-,-,0.045,0.045,0.09,0.032,-,,-,-,-,-1.75,-,-,-,
Eldorado Gold cdi,EAU,18.55,18,18.32,18.99,293,18.60,18.37,19.79,18.32,21.48,12.86,-,,-,-,-,-,-,-13.0,-0.7,
Eldore Min,EDM,0.014,-0.1,0.014,0.015,531,0.014,0.014,0.015,0.014,0.033,0.007,-,,-,-,-,-0.43,-,0.2,16.67,
  opt dec12,EDMOA,0.004,-,0.003,0.004,-,-,-,0.004,0.004,0.01,0.003,-,,-,-,-,-,-,-,-,
Eleckra Mines,EKM,0.10,-0.5,0.10,0.105,277,0.11,0.10,0.11,0.095,0.21,0.032,-,,-,-,-,-1.58,-,0.4,4.17,
  opt jun11,EKMO,0.047,-,0.043,0.048,-,-,-,0.05,0.042,0.12,0.014,-,,-,-,-,-,-,0.5,11.9,
Emmerson Res,ERM,0.165,-1,0.165,0.185,424,0.18,0.165,0.19,0.165,0.435,0.15,-,,-,-,-,-1.15,-,-1.0,-5.71,
Enterprise Metals,ENT,0.16,0.5,0.14,0.16,31,0.16,0.16,0.16,0.13,0.65,0.13,-,,-,-,-,-0.95,-,1.0,6.67,
  opt jun12,ENTO,0.04,-,0.04,0.05,-,-,-,0.04,0.04,0.37,0.03,-,,-,-,-,-,-,-,-,
Envirogold Ltd,EVG,0.054,0.4,0.05,0.054,3620,0.054,0.052,0.054,0.043,0.11,0.039,-,,-,-,-,0.4,13.5,1.2,28.57,
  opt dec11,EVGO,0.006,-,0.006,0.011,-,-,-,0.006,0.006,0.025,0.006,-,,-,-,-,-,-,-,-,
Eromanga Hydro,ERH,0.083,0.3,0.076,0.083,1058,0.083,0.08,0.085,0.063,0.225,0.049,-,,-,-,-,-4.71,-,2.3,38.33,
  opt jul12,ERHOA,0.022,-,0.025,0.05,-,-,-,0.022,0.022,0.10,0.022,-,,-,-,-,-,-,-,-,
ETFS Metals etfs gold,GOLD,134.80,46,134.36,135.00,112,134.80,133.91,135.21,133.30,150.00,110.60,-,,-,-,-,63.17,213.4,140.0,1.05,
Eurogold Ltd,EUG,0.20,-,0.15,0.22,-,-,-,0.20,0.18,0.35,0.17,-,,-,-,-,9.96,2.0,2.0,11.11,
Excalibur Min,EXM,0.004,-,0.004,0.005,293884,0.004,0.003,0.004,0.003,0.024,0.003,-,,-,-,-,-0.39,-,0.1,33.33,
  opt dec12,EXMOA,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.01,0.001,-,,-,-,-,-,-,-,-,
Falcon Min Ltd,FCN,0.18,-,0.165,0.18,1047,0.185,0.18,0.185,0.15,0.35,0.091,-,,-,-,-,-0.31,-,1.0,5.88,
FE Ltd,FEL,0.11,0.5,0.10,0.11,1000,0.11,0.105,0.12,0.10,0.19,0.065,-,,-,-,-,-2.47,-,-1.0,-8.33,
Firestone Energy,FSE,0.017,-,0.017,0.018,4957,0.018,0.017,0.021,0.017,0.059,0.013,-,,-,-,-,-0.17,-,-0.1,-5.56,
Focus Min Ltd,FML,0.048,-0.1,0.048,0.049,123780,0.05,0.048,0.05,0.048,0.081,0.022,-,,-,-,-,1.22,3.9,-0.1,-2.04,
Frontier Res,FNT,0.075,1,0.065,0.073,4989,0.075,0.065,0.075,0.052,0.105,0.021,-,,-,-,-,-0.85,-,2.4,47.06,
  opt dec10,FNTO,0.01,-,0.013,0.028,-,-,-,0.01,0.01,0.055,0.009,-,,-,-,-,-,-,-,-,
Gascoyne Res Ltd,GCY,0.091,-0.1,0.091,0.105,508,0.092,0.091,0.10,0.09,0.19,0.08,-,,-,-,-,-0.2,-,-1.4,-13.33,
Gateway Min,GML,0.04,-,0.04,0.069,-,-,-,0.04,0.04,0.10,0.038,-,,-,-,-,-0.81,-,-,-,
GBM Rsources Ltd,GBZ,0.061,-,0.06,0.065,202,0.061,0.061,0.061,0.058,0.315,0.044,-,,-,-,-,-1.84,-,-0.4,-6.15,
Gippsland Ltd,GIP,0.033,0.1,0.031,0.036,1000,0.033,0.033,0.036,0.032,0.091,0.027,-,,-,-,-,-0.66,-,0.2,6.45,
Gleneagle Gold,GLN,0.014,-,0.014,0.016,-,-,-,0.014,0.014,0.105,0.012,-,,-,-,-,-2,-,-,-,
Global Gold Hld,GGH,0.05,-,-,0.07,-,-,-,0.05,0.05,0.077,0.04,-,,-,0.04,-,-0.32,-,-,-,
GME Res Ltd,GME,0.064,-,0.064,0.066,13,0.064,0.064,0.064,0.053,0.124,0.048,-,,-,-,-,-0.15,-,1.1,20.75,
Gold Anomaly Ltd,GOA,0.027,0.3,0.025,0.027,11020,0.028,0.025,0.03,0.024,0.077,0.016,-,,-,-,-,-,-,-0.2,-6.9,
  opt jun12,GOAOA,0.013,-,0.013,0.02,-,-,-,0.019,0.013,0.035,0.004,-,,-,-,-,-,-,-0.2,-13.33,
Gold One Int Ltd,GDO,0.265,-,0.265,0.27,1629,0.27,0.26,0.27,0.26,0.375,0.23,-,,-,-,-,-4.04,-,0.5,1.92,
  opt oct12,GDOO,0.082,-0.2,0.082,0.15,10,0.082,0.082,0.084,0.082,0.14,0.06,-,,-,-,-,-,-,-,-,
Golden Cross,GCR,0.014,-,0.013,0.014,250,0.014,0.014,0.015,0.013,0.037,0.012,-,,-,-,-,-0.46,-,-0.2,-12.5,
  opt mar11,GCRO,0.001,-,0.001,0.003,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-0.1,-50,
Golden Deeps,GED,0.05,-1.5,0.052,0.068,4000,0.065,0.05,0.075,0.05,0.075,0.041,-,,-,-,-,-0.98,-,-2.5,-33.33,
Golden Rim Res,GMR,0.095,-,0.096,0.11,-,-,-,0.11,0.095,0.255,0.065,-,,-,-,-,-1.22,-,-1.5,-13.64,
Golden State Res,GDN,0.032,-0.1,0.032,0.033,20371,0.033,0.032,0.039,0.031,0.08,0.031,-,,-,-,-,-1.27,-,-0.6,-15.79,
  opt nov10,GDNOA,0.003,0.1,0.002,0.003,6000,0.003,0.003,0.004,0.002,0.015,0.002,-,,-,-,-,-,-,-0.1,-25,
Golden Tiger Min,GTX,0.04,-,0.03,0.039,-,-,-,0.04,0.04,0.065,0.012,-,,-,-,-,1.33,3.0,-,-,
Golden West Res,GWR,0.75,-,0.73,0.745,1991,0.75,0.70,0.80,0.70,1.06,0.31,-,,-,-,-,-8.61,-,-2.0,-2.6,
  opt dec10,GWROA,0.025,-,0.025,-,-,-,-,0.025,0.025,0.07,0.015,-,,-,-,-,-,-,-,-,
Goldsearch Ltd,GSE,0.021,0.1,0.021,0.024,2000,0.021,0.021,0.025,0.019,0.081,0.016,-,,-,-,-,0.24,8.8,0.2,10.53,
Gondwana Res,GDA,0.009,-0.1,0.009,0.01,114,0.009,0.009,0.01,0.008,0.097,0.007,-,,-,-,-,-0.7,-,-,-,
  opt jun11,GDAO,0.005,-,0.003,0.005,-,-,-,0.005,0.004,0.075,0.004,-,,-,-,-,-,-,0.1,25,
Greater Bendigo Gold,GBM,0.019,-0.3,0.02,0.022,700,0.019,0.019,0.022,0.019,0.043,0.019,-,,-,-,-,-3.21,-,-0.3,-13.64,
  opt mar12,GBMOA,0.009,-,0.002,0.012,-,-,-,0.009,0.009,0.013,0.008,-,,-,-,-,-,-,-,-,
Green Rock Energy,GRK,0.019,-,0.018,0.019,457,0.019,0.019,0.02,0.015,0.089,0.014,-,,-,-,-,-1.66,-,0.4,26.67,
Greenland Min En,GGG,0.33,-1.5,0.33,0.34,2206,0.345,0.32,0.35,0.32,0.935,0.24,-,,-,-,-,-2.03,-,-1.0,-2.94,
  opt jun11,GGGO,0.17,-,0.11,0.17,-,-,-,0.17,0.17,0.665,0.10,-,,-,-,-,-,-,-0.5,-2.86,
Gulf Res,GLF,0.02,-,0.019,0.02,-,-,-,0.021,0.02,0.053,0.016,-,,-,-,-,0.4,5.0,-0.1,-4.76,
  opt jun11,GLFO,0.001,-,0.001,0.003,-,-,-,0.001,0.001,0.007,0.001,-,,-,-,-,-,-,-,-,
  opt mar13,GLFOB,0.005,-,0.002,0.006,-,-,-,0.005,0.005,0.01,0.004,-,,-,-,-,-,-,-,-,
Gullewa Ltd,GUL,0.095,-0.4,0.092,0.095,1600,0.099,0.095,0.099,0.095,0.12,0.056,-,,-,0.09,-,0.39,24.4,-,-,
Hampton Hill Min,HHM,0.27,-,0.275,0.30,-,-,-,0.27,0.27,0.51,0.175,-,,-,-,-,-0.47,-,-,-,
Haoma Min NL,HAO,0.17,2,0.15,0.175,64,0.17,0.17,0.17,0.135,0.205,0.075,-,,-,-0.16,-,-2.61,-,3.5,25.93,
Hawthorn Res,HAW,0.005,-,0.005,0.006,25000,0.005,0.005,0.005,0.005,0.013,0.004,-,,-,-,-,-1.39,-,-,-,
  opt apr12,HAWO,0.004,-,-,0.004,-,-,-,0.004,0.004,0.005,0.001,-,,-,-,-,-,-,-,-,
  opt sep10,HAWOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
  opt feb13,HAWOB,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.005,0.001,-,,-,-,-,-,-,-,-,
Helix Res,HLX,0.06,-,0.061,0.069,-,-,-,0.06,0.06,0.128,0.06,-,,-,-,-,-5.04,-,-,-,
  opt may11,HLXOA,0.016,-,0.016,0.049,-,-,-,0.016,0.016,0.05,0.013,-,,-,-,-,-,-,-,-,
Heron Res,HRR,0.185,-,0.185,0.19,-,-,-,0.20,0.185,0.38,0.16,-,,-,-,-,-2.93,-,-0.5,-2.63,
Hill End Gold,HEG,0.099,0.2,0.096,0.105,2040,0.10,0.095,0.10,0.087,0.285,0.087,-,,-,-,-,-3.1,-,0.2,2.06,
Hodges Res,HDG,0.14,1,0.13,0.15,200,0.14,0.14,0.14,0.13,0.22,0.08,-,,-,-,-,-5.52,-,-,-,
Image Res NL,IMA,0.44,-2,0.45,0.46,15,0.44,0.44,0.485,0.44,1.28,0.395,-,,-,-,-,-4.82,-,-4.5,-9.28,
Imperial Corp Ltd,IMP,0.095,-,0.095,0.099,4134,0.098,0.092,0.10,0.092,0.135,0.075,-,,-,-,-,-0.19,-,-0.3,-3.06,
IMX Res Ltd,IXR,0.45,-,0.45,0.465,350,0.46,0.45,0.475,0.425,0.56,0.25,-,,-,-,-,-0.74,-,6.0,15.38,
Intermin Res,IRC,0.14,-,0.14,0.16,-,-,-,0.15,0.14,0.245,0.123,-,,-,-,-,-0.36,-,-1.0,-6.67,
  opt may12,IRCO,0.043,-,0.041,0.049,-,-,-,0.043,0.043,0.05,0.025,-,,-,-,-,-,-,-,-,
Intrepid Mines,IAU,0.55,-0.5,0.545,0.555,5712,0.575,0.55,0.585,0.50,0.62,0.21,-,,-,0.12,-,-2.32,-,3.5,6.8,
